"id.layer_local_c","dataset.code_ascii_txt","id.layer_uuid_txt","acidity_usda.a795_cmolc.kg","aggstb_usda.a1_w.pct","al.dith_usda.a65_w.pct","al.ext_aquaregia_g.kg","al.ext_usda.a1056_mg.kg","al.ext_usda.a69_cmolc.kg","al.ox_usda.a59_w.pct","awc.33.1500kPa_usda.c80_w.frac","b.ext_mel3_mg.kg","bd_usda.a4_g.cm3","c.tot_usda.a622_w.pct","ca.ext_aquaregia_mg.kg","ca.ext_usda.a1059_mg.kg","ca.ext_usda.a722_cmolc.kg","caco3_usda.a54_w.pct","cec_usda.a723_cmolc.kg","cf_usda.c236_w.pct","clay.tot_usda.a334_w.pct","cu.ext_usda.a1063_mg.kg","ec_usda.a364_ds.m","efferv_usda.a479_class","fe.dith_usda.a66_w.pct","fe.ext_aquaregia_g.kg","fe.ext_usda.a1064_mg.kg","fe.ox_usda.a60_w.pct","k.ext_aquaregia_mg.kg","k.ext_usda.a1065_mg.kg","k.ext_usda.a725_cmolc.kg","mg.ext_aquaregia_mg.kg","mg.ext_usda.a1066_mg.kg","mg.ext_usda.a724_cmolc.kg","mn.ext_aquaregia_mg.kg","mn.ext_usda.a1067_mg.kg","mn.ext_usda.a70_mg.kg","n.tot_usda.a623_w.pct","na.ext_aquaregia_mg.kg","na.ext_usda.a1068_mg.kg","na.ext_usda.a726_cmolc.kg","oc_usda.c729_w.pct","p.ext_aquaregia_mg.kg","p.ext_usda.a1070_mg.kg","p.ext_usda.a270_mg.kg","p.ext_usda.a274_mg.kg","ph.cacl2_usda.a481_index","ph.h2o_usda.a268_index","s.ext_mel3_mg.kg","s.tot_usda.a624_w.pct","sand.tot_usda.c60_w.pct","silt.tot_usda.c62_w.pct","wr.10kPa_usda.a414_w.pct","wr.1500kPa_usda.a417_w.pct","wr.33kPa_usda.a415_w.pct","zn.ext_usda.a1073_mg.kg","p.ext_usda.a652_mg.kg"
"49629","KSSL.SSL","00490537b983a715eeb9eb7ce83fbf68",16.61616,NA,0.23235,NA,535.40442,NA,NA,NA,NA,NA,7.1786,NA,2118.51956,14.83819,NA,22.38506,12,22.99427,0.96199,NA,"none",3.3127,NA,157.05265,NA,NA,284.97666,0.67887,NA,740.55658,7.17664,NA,61.5984,NA,0.56698,NA,7.34423,0,7.18,NA,85.83435,NA,NA,5.25,5.33,NA,0.07332,58.3,18.7,NA,22.91169,NA,10.71636,NA
"68469","KSSL.SSL","00ea9780f81792f0fbc7f7738f81adf7",5.56197,NA,0.0649,NA,877.35915,0.28988,0.11713,0.18864,NA,1.30594,0.34198,NA,1694.58639,8.40559,NA,13.74166,0,21.27519,1.48776,0.046,"none",1.01796,NA,144.57742,0.29057,NA,107.01664,0.30323,NA,501.70037,4.75503,NA,76.61951,1.45693,0.08244,NA,24.10982,0,0.34,NA,25.21036,24.80404,NA,4.85,5.82,NA,0.00102,10.9,67.8,NA,7.95107,22.39143,1.30434,NA
"193720","KSSL.SSL","012bebf3b10a791ba25952ee7910c821",0.22052,NA,0.07377,NA,833.80715,NA,0.07343,0.38016,NA,1.31769,0,NA,1443.35846,8.29377,NA,9.43198,0,3.44338,3.97336,0.12205,"none",0.68924,NA,130.2929,0.07011,NA,303.02987,0.80421,NA,414.15744,2.83451,NA,82.43251,NA,0.0202,NA,28.93961,0.08684,0.0012,NA,42.61826,NA,NA,7.57,8.22,NA,0.01919,37.5,59.1,NA,5.17015,33.98997,0.75729,NA
"104765","KSSL.SSL","0144b51c18e7a07024036777d9c8eabe",3.30312,NA,0.14222,NA,519.50657,1.31255,0.0352,NA,NA,NA,0.08623,NA,12.95981,0.11943,NA,2.04872,1,11.32919,0.14054,NA,"none",1.36995,NA,41.43926,0.02857,NA,1.16448,0.02389,NA,9.00461,0.09554,NA,0.01004,0,0.00902,NA,5.74207,0,0.09,NA,1.16448,NA,0.65438,4.22,5.05,NA,0,75.8,12.9,NA,5.13585,NA,0.29112,NA
"50008","KSSL.SSL","015248a0ea0f1a00c694818b04ef3ac5",4.68562,NA,0.19145,NA,387.38176,NA,0.1022,0.18352,NA,1.23761,2.61014,NA,3959.31181,26.18508,NA,28.81632,17,29.52175,2.24848,0.145,"none",2.17282,NA,62.29442,0.16703,NA,264.82381,0.78457,NA,498.63511,4.83002,NA,93.82501,NA,0.19958,NA,9.87468,0,2.61,NA,18.1433,NA,NA,6.75,7.32,NA,0.01039,24.9,45.6,28.00301,12.13018,26.93755,1.52317,NA
"68342","KSSL.SSL","0279d5754c6b272f762e84bce68bb2a5",3.62106,NA,0.05821,NA,486.31247,NA,0.08108,0.06344,NA,1.21582,2.49386,NA,3268.8093,17.67787,1.51041,21.81381,0,24.13516,3.26212,0.359,"very slight",0.89023,NA,128.89481,0.22244,NA,446.5105,1.04128,NA,923.93933,9.29719,NA,253.912,NA,0.21824,NA,16.13621,0,2.3088,NA,33.29825,18.86546,NA,7.13,7.63,NA,0.00922,3.2,72.7,NA,14.9061,20.09495,6.08314,NA
"193739","KSSL.SSL","0340655097a5db979c1d2d6d3acc606b",5.22345,NA,0.08717,NA,1034.78559,NA,0.08013,0.25875,NA,1.15434,0.35451,NA,1185.77718,7.43374,NA,11.17145,0,5.53997,2.63034,0.10306,"none",0.68919,NA,202.80928,0.12587,NA,594.53761,1.67014,NA,231.15624,1.89101,NA,42.84418,NA,0.08103,NA,33.13216,0.10163,0.35,NA,51.18033,NA,NA,5.09,5.92,NA,0,35.4,59.1,NA,8.08361,30.61957,0.82957,NA
"49516","KSSL.SSL","0373b7f3acd05a60817c44bc07a22390",23.04326,NA,0.26921,NA,1928.0236,11.34958,0.27206,NA,NA,NA,0.07997,NA,899.45435,4.52232,NA,34.47448,0,65.72355,2.84271,NA,"none",2.71806,NA,65.42649,0.13983,NA,186.15839,0.39467,NA,1446.51815,13.30819,NA,13.98402,1.37784,0.01493,NA,65.83879,0.23833,0.08,NA,0.71494,NA,NA,4.38,5.03,NA,0.01706,4.7,29.6,NA,27.25061,NA,5.50952,NA
"197157","KSSL.SSL","042bba856ad6828a07fba047dbb5f7a9",29.04118,NA,1.37256,NA,2142.96935,NA,0.91571,NA,NA,NA,4.41761,NA,2308.26572,12.29536,NA,29.91748,19,44.48445,2.44149,NA,"none",6.23268,NA,155.92623,0.57428,NA,221.2436,0.64942,NA,189.53198,1.50937,NA,98.73204,NA,0.24424,NA,12.83434,0.06136,4.42,NA,0,NA,NA,5.33,5.66,NA,0.03186,15.9,39.6,NA,25.73473,NA,2.06461,NA
"49613","KSSL.SSL","0576525308368a4440a82d09bbb7167d",6.99914,NA,0.15831,NA,1019.69356,0.9668,NA,NA,NA,NA,0.18068,NA,60.53333,0,NA,4.55622,3,54.28501,0.12186,NA,"none",3.57217,NA,13.98329,NA,NA,27.42837,0.11885,NA,70.88116,0.4754,NA,13.50601,0.334,0.00914,NA,5.67659,0.11885,0.18,NA,3.4222,NA,NA,4.56,5.5,NA,0,35.1,10.6,NA,17.4772,NA,0.12186,NA
"193738","KSSL.SSL","06741f1442edf21b1262f880d19e7dd5",17.923,27,0.0711,NA,944.36556,NA,0.07416,0.21726,NA,1.0162,1.69279,NA,1530.02433,8.995,NA,12.50237,0,6.46793,2.4074,0.28406,"none",0.69164,NA,212.08479,0.14841,NA,1159.16706,2.69989,NA,379.7647,2.81111,NA,63.13967,NA,0.17232,NA,33.3035,0.08214,1.69,NA,39.36006,NA,NA,6.35,6.86,NA,0.00405,41.8,51.7,NA,9.8791,31.24689,3.57817,NA
"49468","KSSL.SSL","07634feb81e02fb78beeb05c3698c872",NA,NA,0.20111,NA,56.42459,NA,0.13325,0.1155,NA,1.50328,1.71098,NA,7121.69999,48.95027,3.7763,27.4912,3,44.82113,8.45532,0.351,"slight",2.32275,NA,65.11013,0.2809,NA,306.73546,0.82726,NA,989.79531,9.92714,NA,197.01516,NA,0.10556,NA,286.95755,1.4418,1.2564,NA,142.57883,NA,NA,7.68,7.96,NA,0.01672,23.7,31.5,NA,17.8499,25.49651,4.26952,NA
"50019","KSSL.SSL","08319c98abd82ed8f1db1722c68b23c5",7.40732,NA,0.21415,NA,393.14133,NA,0.11894,NA,NA,NA,1.00674,NA,5157.72456,27.74885,NA,27.70434,88,28.73874,3.18164,0.061,"none",6.28913,NA,95.87817,0.2668,NA,99.30053,0.20934,NA,701.24717,5.93123,NA,178.61117,NA,0.07131,NA,30.04762,0,1.01,NA,12.45443,NA,NA,6.16,7.01,NA,0,13.9,57.4,NA,15.02209,NA,0.8582,NA
"183612","KSSL.SSL","0842b36ed12c9807f997f9e514963dcd",3.88226,NA,0.08098,NA,766.6871,NA,0.0784,0.30016,NA,1.12382,0.47623,NA,2037.28806,11.67463,0.12106,15.53384,0.09184,10.33136,3.20633,0.09402,"none",1.03886,NA,113.90301,0.21314,NA,210.02256,0.61326,NA,535.95844,4.29281,NA,42.72068,NA,0.08106,NA,13.62565,0,0.4656,NA,31.43008,NA,NA,7.17,7.88,NA,0,21.2,68.5,NA,7.61714,34.387,0.30392,NA
"50013","KSSL.SSL","08ffa1bf9381ac894b2af9b9bce391e9",5.40903,NA,0.26341,NA,429.38127,NA,0.11412,0.1224,NA,1.43714,0.56982,NA,3910.26647,24.14377,NA,24.72083,31,29.48343,2.18785,0.074,"none",2.6908,NA,48.13747,0.15469,NA,104.38051,0.23717,NA,971.01881,7.61311,NA,45.5727,NA,0.09741,NA,37.19816,0,0.57,NA,2.03599,NA,NA,6.3,7.09,NA,0,24.1,46.4,24.11376,13.60202,22.14374,0.6752,NA
"50002","KSSL.SSL","094548bcf30f026da01a0a936fc8cb2b",4.57789,NA,0.04558,NA,400.65768,NA,0.04317,0.16952,NA,1.62862,0.2508,NA,903.79831,4.4482,NA,6.69811,0.45817,13.98222,1.75732,0.026,"none",0.86549,NA,94.34649,0.18326,NA,51.33798,0.13901,NA,298.83498,2.3631,NA,77.92118,NA,0.03554,NA,23.63741,0,0.25,NA,2.88484,NA,NA,5.07,5.96,NA,0,32.4,53.6,17.13139,5.25773,15.70132,0.42663,NA
"50033","KSSL.SSL","09839dcc830350bd269fa1ca808a51d2",2.82957,NA,0,NA,94.37899,NA,0.02111,0.07137,NA,1.17027,0.20451,NA,17.09712,0,0.11754,8.05019,56,16.35657,0.20587,0.077,"none",2.03956,NA,189.44763,0.36795,NA,6.91708,0.02347,NA,1431.4953,9.85949,NA,59.89654,NA,0,NA,8.97573,0.04695,0.1856,NA,0.19557,NA,NA,6.96,7.56,NA,0,71.8,11.8,36.7573,25.94595,31.97341,0.2985,NA
"188606","KSSL.SSL","09e828484e5529e4d94ad348e49576a1",22.071,NA,0.47957,NA,2068.88692,1.40105,0.74345,NA,NA,NA,0.91382,NA,27.23935,0.18554,NA,16.43849,60,6.07484,0.89293,0.03297,"none",2.15805,NA,115.62867,0.53431,NA,9.4219,0.05943,NA,4.39278,0,NA,11.51565,2.52388,0.08214,NA,7.5642,0.02022,0.91,NA,19.29539,NA,NA,4.79,5.03,NA,0.01335,77.3,16.6,NA,6.94143,NA,0.17448,NA
"70551","KSSL.SSL","0a02f95876776fe5d7af094fae4b0180",7.7615,NA,0.13267,NA,1052.92659,NA,0.13859,0.00584,NA,1.45937,0.60484,NA,3372.4438,18.05544,NA,26.48271,0,36.22459,2.52777,0.045,"none",0.78834,NA,178.65694,0.2095,NA,320.9036,0.99118,NA,894.42994,7.97429,NA,85.27371,NA,0.09909,NA,32.45869,0,0.6,NA,12.62856,5.90394,5.04427,5.44,6.1,NA,0.00516,2.7,61.1,NA,19.96277,20.36912,1.43413,NA
"68341","KSSL.SSL","0b2969866e50f2249b5550293802105b",2.18533,NA,0.06122,NA,730.70039,NA,0.09559,0.11644,NA,1.63661,0.34471,NA,2957.30004,15.28737,1.09377,19.63001,1,26.5636,3.33691,0.404,"very slight",0.83714,NA,189.11533,0.18337,NA,237.98817,0.55857,NA,1168.39985,11.10599,NA,219.04481,NA,0.04309,NA,73.69943,0,0.2092,NA,22.32134,10.48444,NA,7.52,7.85,NA,0,5.1,68.3,NA,13.55786,20.6549,2.71059,NA
"36283","KSSL.SSL","0b6cbc3f3f91b1c9904f91bc85cccec1",NA,NA,0.01054,NA,3.51141,NA,NA,0.21735,NA,1.15419,0.46414,NA,16158.19282,278.33957,3.44244,1.42908,28,11.89688,0.16212,2.15,"strong",0,NA,13.42075,NA,NA,21.79498,0.09399,NA,382.08983,1.19937,NA,7.04204,NA,0.01467,NA,17.42077,0.09399,0.0716,NA,16.38949,NA,NA,7.89,8,NA,16.14762,56.8,32.1,NA,4.1063,23.18869,0.64837,NA
"49488","KSSL.SSL","0bb920e60db8120d34cb8fd926dbe7f6",19.89175,NA,0.16413,NA,1484.94795,3.7371,0.37353,0.15129,NA,1.22695,1.71924,NA,168.40386,0.53581,NA,11.23865,5,19.28536,0.99187,NA,"none",1.11658,NA,197.61813,0.44412,NA,30.68674,0.0893,NA,23.30393,0.13395,NA,9.84716,0.62752,0.15843,NA,25.98301,0.06698,1.72,NA,28.85638,NA,NA,4.42,4.93,NA,0.01635,58.4,22.3,NA,12.32639,24.58902,1.33954,NA
"49676","KSSL.SSL","0c3815ca887cc7ea4e5d8e2418b003c1",11.14645,NA,0.2481,NA,962.89805,0.65972,NA,NA,NA,NA,2.58498,NA,376.45297,2.28909,NA,6.80664,2,14.74858,2.57334,NA,"none",1.80555,NA,85.80703,NA,NA,153.98468,0.42045,NA,75.28532,0.70074,NA,151.71624,5.70265,0.21466,NA,5.3188,0.07007,2.58,NA,38.99533,NA,NA,4.34,4.58,NA,0.02734,61.6,23.7,NA,10.45242,NA,6.35231,NA
"49515","KSSL.SSL","0d230a160df50208ac8e4f75d6c84212",25.18289,NA,0.30578,NA,2144.83676,13.8429,0.29169,NA,NA,NA,0.14241,NA,750.2903,3.57997,NA,31.39714,0,67.89024,2.59698,NA,"none",3.17523,NA,36.72039,0.16097,NA,167.52399,0.35061,NA,1052.30274,8.7322,NA,9.88815,0.92299,0,NA,38.78988,0.18127,0.14,NA,1.88735,NA,NA,4.26,5.02,NA,0.02338,5.7,26.4,NA,26.27014,NA,3.44505,NA
"197280","KSSL.SSL","0da95877da0d0eb2580a31cd4f9e685f",21.56689,NA,0.44962,NA,2924.84145,3.02483,0.92006,NA,NA,NA,0.58656,NA,1157.16693,6.29838,NA,23.92558,50,12.56821,0.51263,NA,"none",1.90516,NA,84.76133,0.43026,NA,115.0168,0.33853,NA,265.87566,2.25667,NA,12.82614,4.28024,0.08379,NA,54.53725,0.1645,0.59,NA,7.76264,NA,NA,4.7,5.13,NA,0.03352,71.2,16.2,NA,13.17995,NA,0.9311,NA
"183614","KSSL.SSL","0db30461e6ab648df28a4b69a480f686",1.7879,NA,0.08992,NA,681.82098,NA,0.07257,0.31892,NA,1.19469,0.14179,NA,1897.07943,10.82143,0.12936,14.99735,0.22259,9.22429,2.71888,0.13295,"none",1.13195,NA,114.50163,0.21579,NA,219.78911,0.64973,NA,618.37047,5.15306,NA,63.89615,NA,0.0709,NA,15.04241,0,0.1244,NA,30.29734,NA,NA,7.32,8.01,NA,0,27.2,63.6,NA,7.64391,34.35378,0.29872,NA
"36289","KSSL.SSL","108f1fd7bf6555fdefaab60a10d319f4",NA,NA,0.04756,NA,59.23293,NA,NA,0.11712,NA,1.21709,4.94415,NA,34310.71491,101.68261,35.35718,16.77051,49,45.68456,1.50421,2.625,"violent",0.23171,NA,15.97583,NA,NA,393.47681,0.90715,NA,982.65553,6.77676,NA,15.48694,NA,0.11991,NA,259.65778,0.79885,0.6284,NA,51.54405,NA,NA,7.73,7.815,NA,1.03437,8.3,46.4,NA,16.07575,25.91643,2.09304,NA
"36286","KSSL.SSL","10c09d537e8fa314fb8696c24a841a35",NA,NA,0.01717,NA,76.31319,NA,NA,NA,NA,NA,0.35479,NA,14803.91415,197.38205,2.6153,3.90773,32,5.33984,0.16234,2.525,"strong",0,NA,12.95586,NA,NA,99.35297,0.28016,NA,468.91618,2.00834,NA,23.90067,NA,0.03932,NA,100.94954,0.22192,0.1368,NA,21.67686,NA,NA,7.83,7.89,NA,3.12679,87.9,7,NA,3.42809,NA,0.69457,NA
"49667","KSSL.SSL","11a9ddf737834c2008f2198b1289e238",5.19901,NA,0.23065,NA,1009.63448,0.2249,NA,NA,NA,NA,0.07909,NA,273.46948,1.16485,NA,3.59491,8,47.6403,0.15197,NA,"none",5.61372,NA,11.52965,NA,NA,20.55682,0.06131,NA,51.47816,0.42916,NA,0.63828,0.03353,0,NA,6.31193,0,0.08,NA,0.20263,NA,NA,5.02,5.21,NA,0.03447,38,14.4,NA,20.14085,NA,0.12158,NA
"183626","KSSL.SSL","12187d5fd832879a7091fa6478a8a215",3.91205,NA,0.08744,NA,728.4072,NA,0.06765,0.27709,NA,1.21411,0.54613,NA,1872.67404,10.81765,NA,12.82131,0,15.71361,3.29967,0.07595,"none",1.0579,NA,177.61536,0.26776,NA,254.90456,0.66231,NA,448.51219,3.64268,NA,30.06141,NA,0.11125,NA,13.25941,0.02208,0.55,NA,33.04731,NA,NA,6.64,7.44,NA,0,14.3,70,NA,7.11186,30.01904,0.22268,NA
"104772","KSSL.SSL","122a01d6fb6c64ccfa2c94033ed743e2",3.1543,NA,0.10171,NA,663.53639,1.00262,0.05437,NA,NA,NA,0.09528,NA,15.78034,0.14027,NA,1.7398,0.38039,6.09178,0.08021,NA,"none",0.31418,NA,34.44807,0,NA,0,0.02338,NA,6.79738,0.04676,NA,0.01003,0,0.00301,NA,10.7174,0,0.1,NA,0.77197,NA,1.80333,4.27,5.13,NA,0,72.2,21.7,NA,3.10522,NA,0.53136,NA
"49494","KSSL.SSL","123d36e68dbdea764b4854b1e4d0d644",17.59903,NA,0.84793,NA,663.44626,NA,0.17874,0.13104,NA,1.26239,3.60156,NA,2489.57588,14.34313,NA,21.09942,0.12112,61.04704,4.75356,NA,"none",7.10749,NA,331.61486,0.59865,NA,885.2137,2.2173,NA,618.35448,5.31227,NA,76.17037,NA,0.33745,NA,33.49145,0.11548,3.6,NA,334.26489,NA,NA,6.88,6.73,NA,0.04128,27.9,11.1,NA,24.19106,34.63093,19.3442,NA
"104766","KSSL.SSL","1257f5a781548426760d65a9423c60d3",4.78714,NA,0.14038,NA,600.39625,1.7351,0.04768,NA,NA,NA,0.05422,NA,17.63806,0.20293,NA,3.11615,1,16.66252,0.11036,NA,"none",1.35191,NA,20.26671,0.01325,NA,2.95974,0.02255,NA,13.66498,0.18038,NA,0.04013,0.01111,0.0251,NA,6.70206,0,0.05,NA,1.1237,NA,0.42659,4.21,5.18,NA,0,78.3,5,NA,7.08763,NA,0.34112,NA
"49586","KSSL.SSL","1427784957cd89b1726ddc221b826544",7.85732,NA,0.74342,NA,990.10447,0.35453,NA,NA,NA,NA,0.16885,NA,235.25382,1.01931,NA,5.1188,2,54.71737,0.06103,NA,"none",7.48411,NA,17.37347,NA,NA,43.58624,0.17988,NA,45.1527,0.2998,NA,1.53594,0.04444,0.03458,NA,5.90983,0.11992,0.17,NA,0.54928,NA,NA,5.07,5.63,NA,0.03764,31.6,13.7,NA,20.27027,NA,0.21361,NA
"49648","KSSL.SSL","1491068304c443b88aac5acc76178d9b",7.31561,NA,0.31868,NA,880.74165,0.23701,NA,NA,NA,NA,0.21827,NA,272.95805,0.87673,NA,4.14485,3,62.87229,0.23477,NA,"none",8.24336,NA,17.15876,NA,NA,12.0142,0.06043,NA,69.36999,0.54412,NA,2.10274,0.0879,0.02652,NA,5.08332,0,0.22,NA,0.06124,NA,NA,5.49,5.9,NA,0.03264,25.8,11.3,NA,25.6,NA,0.1429,NA
"49585","KSSL.SSL","14d0fe57825543c96edb709e207b14d8",4.00548,NA,0.25485,NA,792.94634,0.19238,NA,NA,NA,NA,0.45625,NA,180.59536,0.79154,NA,3.13168,8,18.8653,0.41278,NA,"none",1.82973,NA,42.3047,NA,NA,32.56918,0.18266,NA,22.90414,0.18266,NA,14.46736,0.23292,0.03424,NA,5.05401,0.06089,0.46,NA,9.81606,NA,NA,4.95,5.55,NA,0,65.9,15.2,NA,6.79406,NA,0.92623,NA
"49660","KSSL.SSL","150681b69148d20311b0c530b8ec6c27",7.53977,NA,0.48345,NA,1021.14219,0.29555,NA,NA,NA,NA,0.57992,NA,184.84061,0.45386,NA,2.92271,2,55.49177,0.47673,NA,"none",6.44496,NA,19.73878,NA,NA,47.93704,0.09167,NA,42.61183,0.27426,NA,2.43438,0.09845,0.02435,NA,5.82223,0,0.58,NA,0.9839,NA,NA,4.98,5.3,NA,0.01928,33,11.5,NA,19.2126,NA,0.2333,NA
"183589","KSSL.SSL","151fbb3a97a6cccb5665aab6575eda7c",3.48065,NA,0.03363,NA,0.07031,NA,0.04073,NA,NA,NA,0.47266,NA,3.09373,3.88889,NA,6.36487,0,2.36429,0,0.07096,"none",0.40723,NA,0,0.10243,NA,0,0.64444,NA,0,1.06667,NA,0,NA,0.08045,NA,0,0.02222,0.47,NA,0.03013,NA,NA,5.87,6.76,NA,0.00905,53.2,44.4,NA,6.4794,NA,0,NA
"197297","KSSL.SSL","17114e07e2abd1e4dfcf32bf0a868d4b",27.92775,NA,0.6804,NA,2378.53273,NA,1.07489,NA,NA,NA,2.53461,NA,1528.65452,9.19999,NA,26.13684,21,13.53332,0.45602,NA,"none",2.2674,NA,68.93283,0.4748,NA,272.96342,0.838,NA,140.38967,1.24775,NA,8.54767,NA,0.27573,NA,31.00917,0.06382,2.53,NA,0,NA,NA,5.07,5.77,NA,0.03288,56,30.5,NA,16.49565,NA,0.96506,NA
"49589","KSSL.SSL","1775988405a67690ce3e02327263a2fa",10.27904,NA,0.54063,NA,791.23448,NA,NA,NA,NA,NA,3.39307,NA,1023.04177,5.76696,NA,9.5634,4,19.79714,1.69381,NA,"none",4.2121,NA,102.63886,NA,NA,147.11672,0.42493,NA,326.73217,2.73172,NA,38.27402,NA,0.23144,NA,7.50991,0.0607,3.39,NA,16.66262,NA,NA,5.64,5.95,NA,0.03263,51.7,28.5,NA,12.78736,NA,2.54072,NA
"188604","KSSL.SSL","179385cf11dba9415f5bce82b9ec01d8",29.17476,NA,0.62428,NA,2308.11788,2.38525,0.94343,NA,NA,NA,1.50048,NA,22.17753,0.2047,NA,19.41252,38,5.59029,1.13784,0.02999,"none",2.31926,NA,106.1294,0.98697,NA,6.87876,0.05829,NA,3.02045,0,NA,11.5439,3.22594,0.10348,NA,9.06134,0.01983,1.5,NA,7.70628,NA,NA,4.65,4.89,NA,0.02173,59.8,34.6,NA,9.51723,NA,0.1655,NA
"193733","KSSL.SSL","185b8f723962aa78575f049f4ecb757e",4.22493,8,0,NA,807.22159,NA,0.06649,0.22304,NA,1.35864,1.19499,NA,1448.56937,8.60304,NA,12.57077,0,10.47932,2.91661,0.19616,"none",0,NA,227.72187,0.17584,NA,513.45457,1.48256,NA,360.54858,2.63229,NA,114.31812,NA,0.12152,NA,31.89487,0.08695,1.19,NA,19.10461,NA,NA,6.18,6.8,NA,0.00506,21.6,67.9,NA,8.326,24.72803,2.27858,NA
"197285","KSSL.SSL","18e92938c55878f340e8d774066b7303",23.27929,12,0.46036,NA,2811.49539,9.55034,0.48915,0.14592,NA,1.2772,1.20644,NA,256.12774,1.34413,NA,19.90118,3,29.16652,0.44739,NA,"none",2.35059,NA,127.77775,0.35782,NA,133.14647,0.39038,NA,87.41867,0.73899,NA,26.28178,16.91563,0.104,NA,25.64711,0.05858,1.21,NA,0,NA,NA,4.11,4.63,NA,0.02912,29.9,40.9,NA,16.63891,28.0425,0.56184,NA
"49631","KSSL.SSL","1a06769bb27dc1dcd9d71d3be006599d",7.6355,NA,0.46327,NA,751.23093,0.37101,NA,NA,NA,NA,0.23277,NA,291.46677,1.08277,NA,6.00463,4,42.00574,0.40886,NA,"none",6.98138,NA,29.41755,NA,NA,72.28662,0.24799,NA,256.39672,2.10475,NA,4.88589,0.08869,0.00715,NA,7.76836,0,0.23,NA,1.07326,NA,NA,4.92,5.52,NA,0.00408,27.8,30.2,NA,20.88197,NA,0.19421,NA
"49615","KSSL.SSL","1b66fee3bbb903397e5b32fac75e3dba",12.77297,NA,0.51646,NA,1077.65479,NA,NA,NA,NA,NA,3.35375,NA,1543.26623,9.48019,NA,14.42569,1,31.77695,3.07307,NA,"none",4.27751,NA,76.86778,NA,NA,187.23206,0.44949,NA,260.55557,2.2066,NA,334.2376,NA,0.22433,NA,9.46506,0.24518,3.35,NA,4.81448,NA,NA,5.58,5.77,NA,0.02049,41.1,27.1,NA,15.07656,NA,2.0692,NA
"36305","KSSL.SSL","1b896d916093de451d6419c33c1dd27f",NA,NA,0.00705,NA,1.71676,NA,NA,0.13464,NA,1.36412,3.46262,NA,44723.9594,291.94233,28.77236,8.3544,35,45.37781,1.09204,7.035,"violent",0.24426,NA,30.22332,NA,NA,280.24459,0.75577,NA,1500.6251,7.64544,NA,18.08941,NA,0.00414,NA,2266.87635,4.03173,0.0136,NA,24.83476,NA,NA,7.905,7.87,NA,5.21344,8.1,46.3,NA,8.60833,18.84006,1.32742,NA
"197291","KSSL.SSL","1baf1d697ae1c7c5837d85bb47cb5765",19.10468,NA,0.27947,NA,2283.29326,7.8884,0.38165,0.11718,NA,1.26159,1.05551,NA,1292.75215,7.31629,NA,25.6945,16,19.84919,0.81515,NA,"none",1.62422,NA,201.78057,0.29479,NA,255.54901,0.77167,NA,275.6142,2.52212,NA,22.39568,14.53518,0.09406,NA,28.55109,0.08203,1.06,NA,0,NA,NA,4.33,4.93,NA,0.01881,52.9,27.3,NA,14.76352,24.14275,0.96146,NA
"104782","KSSL.SSL","1c8643fc25c508ec3b91433e15982096",3.25759,NA,0.12148,NA,625.79547,0.97068,0.03669,NA,NA,NA,0.04314,NA,10.75728,0.07164,NA,2.11172,0.1045,6.97933,0.03005,NA,"none",0.60539,NA,25.42084,0.00238,NA,0,0.02388,NA,8.16312,0.07164,NA,0,0,0.03612,NA,6.81094,0,0.04,NA,1.07172,NA,0.30498,4.22,5.16,NA,0,79.7,13.3,NA,3.75388,NA,0.33053,NA
"49632","KSSL.SSL","1dddec7a38da5fd8c3753e9e6f4be4e7",7.73491,NA,0.36183,NA,724.14912,1.67128,NA,NA,NA,NA,0.06818,NA,41.24197,0,NA,6.16774,6,35.52321,0.41772,NA,"none",5.95344,NA,34.70113,NA,NA,29.42362,0.18136,NA,153.58763,1.20908,NA,1.37541,0.07647,0.00916,NA,10.7384,0,0.07,NA,0.80487,NA,NA,4.44,5.2,NA,0,34.7,29.8,NA,18.24513,NA,0.25471,NA
"183606","KSSL.SSL","1e7b0171864ba8763b48c2de6082075a",4.14574,NA,0.08084,NA,724.82784,NA,0.07814,NA,NA,NA,0.62759,NA,1972.04574,11.38125,NA,16.13821,0,12.61094,4.14852,0.07097,"none",0.96271,NA,123.41349,0.21624,NA,248.21319,0.6918,NA,496.993,4.03923,NA,27.88617,NA,0.12147,NA,11.6361,0,0.63,NA,25.53871,NA,NA,6.44,7.35,NA,0,19.1,68.3,NA,7.0201,NA,0.2732,NA
"188593","KSSL.SSL","1eabadd6138c6cde7cac9b1b4213655b",11.95527,NA,0.18552,NA,1282.08122,NA,0.1907,NA,NA,NA,0.30896,NA,4714.84383,28.80295,NA,26.16568,18,54.83862,3.0726,0.08393,"none",2.46642,NA,237.49803,0.37072,NA,77.48145,0.35706,NA,1156.37238,9.82632,NA,48.79363,NA,0.09588,NA,68.33834,0.27222,0.31,NA,6.23056,NA,NA,5.67,6.43,NA,0.01385,8.4,36.8,NA,21.17629,NA,0.46943,NA
