FIPS,REGION_ID,STATE,County,X,Y,Year,SMOKING,POVERTY,PM25,NO2,SO2,RATE
42077,1,Pennsylvania,Lehigh County,1699112.311,2138770.953,2004,25.4,9.9,12.67,6.33,0.096,57.29
42077,1,Pennsylvania,Lehigh County,1699112.311,2138770.953,2005,24.8,10.7,12.74,4.22,0.096,57.39
42077,1,Pennsylvania,Lehigh County,1699112.311,2138770.953,2006,23.9,11.8,10.76,4.53,0.09,56.64
42077,1,Pennsylvania,Lehigh County,1699112.311,2138770.953,2007,23.8,9.1,12.3,3.77,0.093,54.32
42077,1,Pennsylvania,Lehigh County,1699112.311,2138770.953,2008,23.1,10.2,9.81,3.19,0.063,52.87
42077,1,Pennsylvania,Lehigh County,1699112.311,2138770.953,2009,22.9,12.4,9.7,3.13,0.044,52.78
42077,1,Pennsylvania,Lehigh County,1699112.311,2138770.953,2010,22.8,13.2,8.44,1.95,0.032,51.78
42077,1,Pennsylvania,Lehigh County,1699112.311,2138770.953,2011,22.1,14.1,10.54,2.15,0.022,52.1
42077,1,Pennsylvania,Lehigh County,1699112.311,2138770.953,2012,21.5,10.37,11.44,4.45,0.01,51.92
42079,1,Pennsylvania,Luzerne County,1653351.821,2193500.035,1998,29.7,10.7,9.6,3.88,0.109,65.7
42079,1,Pennsylvania,Luzerne County,1653351.821,2193500.035,1999,30.4,9.8,8.66,4.57,0.096,66.71
42079,1,Pennsylvania,Luzerne County,1653351.821,2193500.035,2000,30.3,9.4,9.17,4.28,0.091,66.23
42079,1,Pennsylvania,Luzerne County,1653351.821,2193500.035,2001,30.2,10.3,10.64,4.78,0.089,68
42079,1,Pennsylvania,Luzerne County,1653351.821,2193500.035,2002,31,10.4,13.57,4.19,0.09,65.63
42079,1,Pennsylvania,Luzerne County,1653351.821,2193500.035,2003,30.6,10.8,10.5,2.78,0.099,68.78
42079,1,Pennsylvania,Luzerne County,1653351.821,2193500.035,2004,30.3,11.5,10.26,1.72,0.101,64.83
42079,1,Pennsylvania,Luzerne County,1653351.821,2193500.035,2005,29.3,12.7,10.26,1.38,0.101,66.38
42079,1,Pennsylvania,Luzerne County,1653351.821,2193500.035,2006,28.9,13.2,9.99,1.52,0.097,64.6
42079,1,Pennsylvania,Luzerne County,1653351.821,2193500.035,2007,28.5,11.7,10.4,1.01,0.099,64.51
42079,1,Pennsylvania,Luzerne County,1653351.821,2193500.035,2008,28.5,14.1,8.08,1.92,0.058,64.39
42079,1,Pennsylvania,Luzerne County,1653351.821,2193500.035,2009,27.7,13.1,8.1,0.79,0.035,64.02
42079,1,Pennsylvania,Luzerne County,1653351.821,2193500.035,2010,27.8,15.9,7.09,1.23,0.03,61.59
42079,1,Pennsylvania,Luzerne County,1653351.821,2193500.035,2011,25.1,15.2,8.93,1.23,0.022,62.29
42079,1,Pennsylvania,Luzerne County,1653351.821,2193500.035,2012,24.4,12.33,9.62,2.43,0.013,62.41
42081,1,Pennsylvania,Lycoming County,1561950.648,2193635.395,1998,28.7,11.6,10.5,4.26,0.143,62.69
42081,1,Pennsylvania,Lycoming County,1561950.648,2193635.395,1999,28.6,10.8,9.88,5.38,0.126,64.13
42081,1,Pennsylvania,Lycoming County,1561950.648,2193635.395,2000,27.8,10.3,9.91,3.39,0.117,63.96
42081,1,Pennsylvania,Lycoming County,1561950.648,2193635.395,2001,28.3,11.2,11.36,4.29,0.116,63.8
42081,1,Pennsylvania,Lycoming County,1561950.648,2193635.395,2002,28.8,10.9,13.39,3.93,0.114,63.08
42081,1,Pennsylvania,Lycoming County,1561950.648,2193635.395,2003,27.6,11.3,9.97,1.78,0.126,63.83
42081,1,Pennsylvania,Lycoming County,1561950.648,2193635.395,2004,27,12,10.61,1.85,0.126,61.86
42081,1,Pennsylvania,Lycoming County,1561950.648,2193635.395,2005,27.1,12.6,10.59,2.1,0.127,62.06
42081,1,Pennsylvania,Lycoming County,1561950.648,2193635.395,2006,26,14,9.31,1.12,0.121,60.8
42081,1,Pennsylvania,Lycoming County,1561950.648,2193635.395,2007,25.1,13,11.9,1.14,0.125,60.4
42081,1,Pennsylvania,Lycoming County,1561950.648,2193635.395,2008,25,13.8,8.13,1.28,0.076,59.17
42081,1,Pennsylvania,Lycoming County,1561950.648,2193635.395,2009,24.3,14.7,7.66,0.93,0.043,59.22
42081,1,Pennsylvania,Lycoming County,1561950.648,2193635.395,2010,23.3,17.1,7.29,0.97,0.043,57.99
42081,1,Pennsylvania,Lycoming County,1561950.648,2193635.395,2011,22.9,14.3,8.89,1.29,0.031,58.59
42081,1,Pennsylvania,Lycoming County,1561950.648,2193635.395,2012,22.3,12.75,9.88,2.32,0.021,57.98
42083,1,Pennsylvania,Mckean County,1429885.045,2220922.964,1998,27.9,13.7,10.42,2.13,0.108,76.17
42083,1,Pennsylvania,Mckean County,1429885.045,2220922.964,1999,28.3,12.4,10.13,2.34,0.101,75.74
42083,1,Pennsylvania,Mckean County,1429885.045,2220922.964,2000,28.7,11.9,11.91,2.08,0.094,76.5
42083,1,Pennsylvania,Mckean County,1429885.045,2220922.964,2001,28.9,12.6,12.07,2.25,0.09,76.16
42083,1,Pennsylvania,Mckean County,1429885.045,2220922.964,2002,29.4,12,14.9,1.67,0.086,76.27
42083,1,Pennsylvania,Mckean County,1429885.045,2220922.964,2003,29.3,12.5,10.12,1.12,0.09,74.84
42083,1,Pennsylvania,Mckean County,1429885.045,2220922.964,2004,29,13.6,11.26,1.69,0.082,73.7
42083,1,Pennsylvania,Mckean County,1429885.045,2220922.964,2005,29.2,14.1,11.22,1.6,0.079,73.56
42083,1,Pennsylvania,Mckean County,1429885.045,2220922.964,2006,29.1,15.2,9.51,1.36,0.069,73.62
42083,1,Pennsylvania,Mckean County,1429885.045,2220922.964,2007,28.4,13.7,9.99,1.3,0.072,72.11
42083,1,Pennsylvania,Mckean County,1429885.045,2220922.964,2008,28.2,17.7,8.01,1.2,0.066,70.6
42083,1,Pennsylvania,Mckean County,1429885.045,2220922.964,2009,28.3,16.1,7.37,1.09,0.045,70.64
42083,1,Pennsylvania,Mckean County,1429885.045,2220922.964,2010,27.9,14.9,7.05,0.53,0.039,69.35
42083,1,Pennsylvania,Mckean County,1429885.045,2220922.964,2011,28,17.9,8.77,0.61,0.03,69.06
42083,1,Pennsylvania,Mckean County,1429885.045,2220922.964,2012,27.3,14.33,10.05,1.47,0.023,67.87
42085,1,Pennsylvania,Mercer County,1302019.114,2140915.863,1998,28.5,13,14.33,5.07,0.215,62.62
42085,1,Pennsylvania,Mercer County,1302019.114,2140915.863,1999,28.5,11.8,11.78,4.88,0.209,63.85
42085,1,Pennsylvania,Mercer County,1302019.114,2140915.863,2000,28.8,11.5,13.21,4.66,0.185,64.23
42085,1,Pennsylvania,Mercer County,1302019.114,2140915.863,2001,29.6,12.3,13.54,4.18,0.184,64.09
42085,1,Pennsylvania,Mercer County,1302019.114,2140915.863,2002,28.7,12.1,16.01,4.9,0.181,63.68
42085,1,Pennsylvania,Mercer County,1302019.114,2140915.863,2003,28.9,12.2,14.37,4.04,0.189,63.13
42085,1,Pennsylvania,Mercer County,1302019.114,2140915.863,2004,28,13,13.34,3.88,0.175,60.98
42085,1,Pennsylvania,Mercer County,1302019.114,2140915.863,2005,27.6,12.1,13.39,2.54,0.172,63.08
42085,1,Pennsylvania,Mercer County,1302019.114,2140915.863,2006,26.8,14,11.8,3.11,0.148,60.64
42085,1,Pennsylvania,Mercer County,1302019.114,2140915.863,2007,27,11.2,10.71,2.42,0.155,61.36
42085,1,Pennsylvania,Mercer County,1302019.114,2140915.863,2008,26.9,13.8,10.17,2.48,0.131,61.01
42085,1,Pennsylvania,Mercer County,1302019.114,2140915.863,2009,27.4,13,9.34,1.81,0.098,60.23
42085,1,Pennsylvania,Mercer County,1302019.114,2140915.863,2010,26.8,16.6,9.4,2.48,0.076,59.68
42085,1,Pennsylvania,Mercer County,1302019.114,2140915.863,2011,25.9,14.3,11.4,2.15,0.064,58.61
42085,1,Pennsylvania,Mercer County,1302019.114,2140915.863,2012,25.2,13,12.19,3.38,0.049,59.19
42087,1,Pennsylvania,Mifflin County,1532755.461,2104065.458,1998,28.7,12.5,11.66,3.83,0.146,63.83
42087,1,Pennsylvania,Mifflin County,1532755.461,2104065.458,1999,29.7,11.7,10.26,4.93,0.131,64.85
42087,1,Pennsylvania,Mifflin County,1532755.461,2104065.458,2000,28.7,11.4,13.71,4.39,0.12,65.29
42087,1,Pennsylvania,Mifflin County,1532755.461,2104065.458,2001,28.9,12,12.99,4.55,0.117,65.87
42087,1,Pennsylvania,Mifflin County,1532755.461,2104065.458,2002,29.6,11.8,14.42,4.18,0.111,64.99
42087,1,Pennsylvania,Mifflin County,1532755.461,2104065.458,2003,29.1,12,12.23,3.41,0.123,65.27
42087,1,Pennsylvania,Mifflin County,1532755.461,2104065.458,2004,28.8,12.4,11.99,2.05,0.124,63.53
42087,1,Pennsylvania,Mifflin County,1532755.461,2104065.458,2005,29.3,15.7,12.03,4.22,0.124,63.99
42087,1,Pennsylvania,Mifflin County,1532755.461,2104065.458,2006,29.4,13.9,9.75,2.61,0.115,62.93
42087,1,Pennsylvania,Mifflin County,1532755.461,2104065.458,2007,28.9,13.9,12.15,1.55,0.121,61.62
42087,1,Pennsylvania,Mifflin County,1532755.461,2104065.458,2008,27.7,13.1,8.89,1.75,0.101,60.99
42087,1,Pennsylvania,Mifflin County,1532755.461,2104065.458,2009,26.3,15.1,8.02,1.25,0.066,59.59
42087,1,Pennsylvania,Mifflin County,1532755.461,2104065.458,2010,25.6,16.6,8.09,1.34,0.055,59.32
42087,1,Pennsylvania,Mifflin County,1532755.461,2104065.458,2011,25.8,18,9.47,2.05,0.041,59.35
42087,1,Pennsylvania,Mifflin County,1532755.461,2104065.458,2012,25.2,13.76,11.04,2.89,0.03,58.64
42089,1,Pennsylvania,Monroe County,1709056.974,2192003.055,1998,25.2,8.4,10.57,3.72,0.08,72.2
42089,1,Pennsylvania,Monroe County,1709056.974,2192003.055,1999,25.4,8.5,9.19,4.2,0.075,74.12
42089,1,Pennsylvania,Monroe County,1709056.974,2192003.055,2000,25.7,7.7,8.64,3.45,0.073,73.87
42089,1,Pennsylvania,Monroe County,1709056.974,2192003.055,2001,25.9,7.8,10.26,4.43,0.068,74.62
42089,1,Pennsylvania,Monroe County,1709056.974,2192003.055,2002,26.2,7.4,12.94,3.71,0.072,74.27
42089,1,Pennsylvania,Monroe County,1709056.974,2192003.055,2003,26,8.7,10.96,3.41,0.08,71.6
42089,1,Pennsylvania,Monroe County,1709056.974,2192003.055,2004,25.7,9.3,10.33,2.12,0.081,69.32
42089,1,Pennsylvania,Monroe County,1709056.974,2192003.055,2005,25.8,9.4,10.37,1.58,0.079,68.85
42089,1,Pennsylvania,Monroe County,1709056.974,2192003.055,2006,25.6,10.2,10,3.44,0.075,67.6
42089,1,Pennsylvania,Monroe County,1709056.974,2192003.055,2007,25.4,9.1,10.05,1.77,0.075,66.63
42089,1,Pennsylvania,Monroe County,1709056.974,2192003.055,2008,24.6,10.1,8.19,2.23,0.05,65.54
42089,1,Pennsylvania,Monroe County,1709056.974,2192003.055,2009,24.2,10.2,8.51,1.02,0.039,66.3
42089,1,Pennsylvania,Monroe County,1709056.974,2192003.055,2010,23.6,13,7.13,1.46,0.029,62.88
42089,1,Pennsylvania,Monroe County,1709056.974,2192003.055,2011,22.9,13.4,9.17,1.45,0.02,62.71
42089,1,Pennsylvania,Monroe County,1709056.974,2192003.055,2012,22.3,9.77,9.65,2.64,0.007,62.81
42091,1,Pennsylvania,Montgomery County,1727248.17,2098844.026,1998,21.2,4.7,14.28,5.79,0.087,59.94
42091,1,Pennsylvania,Montgomery County,1727248.17,2098844.026,1999,21.5,4.8,12.29,6.05,0.079,58.5
42091,1,Pennsylvania,Montgomery County,1727248.17,2098844.026,2000,22,4.4,12.25,6.46,0.079,59.02
42091,1,Pennsylvania,Montgomery County,1727248.17,2098844.026,2001,23.2,4.8,13.81,5.45,0.074,57.45
42091,1,Pennsylvania,Montgomery County,1727248.17,2098844.026,2002,22.5,4.9,15.64,5.37,0.075,58.08
42091,1,Pennsylvania,Montgomery County,1727248.17,2098844.026,2003,22.1,5.5,15.29,4.7,0.082,55.34
42091,1,Pennsylvania,Montgomery County,1727248.17,2098844.026,2004,21.4,5.8,13.83,7.71,0.083,54.45
42091,1,Pennsylvania,Montgomery County,1727248.17,2098844.026,2005,20.5,5,13.8,6.09,0.085,53.56
42091,1,Pennsylvania,Montgomery County,1727248.17,2098844.026,2006,20.1,5.6,11.74,6.55,0.078,52.31
42091,1,Pennsylvania,Montgomery County,1727248.17,2098844.026,2007,20.1,5.3,12.86,5.01,0.08,51.65
42091,1,Pennsylvania,Montgomery County,1727248.17,2098844.026,2008,19.9,6.2,10.36,4.17,0.059,48.82
42091,1,Pennsylvania,Montgomery County,1727248.17,2098844.026,2009,19.3,5.5,10.19,2.79,0.041,49.46
42091,1,Pennsylvania,Montgomery County,1727248.17,2098844.026,2010,18.8,5.8,9.36,3.5,0.029,47.77
42091,1,Pennsylvania,Montgomery County,1727248.17,2098844.026,2011,17.2,6.5,11.35,2.98,0.017,48.01
42091,1,Pennsylvania,Montgomery County,1727248.17,2098844.026,2012,16.7,5.43,12.53,5.06,0.009,46.31
42093,1,Pennsylvania,Montour County,1602149.321,2165666.682,1998,29,9.4,11.59,5.81,0.208,56.38
42093,1,Pennsylvania,Montour County,1602149.321,2165666.682,1999,29.3,8.4,10.56,6.88,0.179,57.12
42093,1,Pennsylvania,Montour County,1602149.321,2165666.682,2000,29,8.6,10.73,6.19,0.166,57.25
42093,1,Pennsylvania,Montour County,1602149.321,2165666.682,2001,29.8,8.8,12.56,5.66,0.165,57.19
42093,1,Pennsylvania,Montour County,1602149.321,2165666.682,2002,30,8.2,13.74,5.35,0.165,56.93
42093,1,Pennsylvania,Montour County,1602149.321,2165666.682,2003,28.6,8.7,11.95,2.71,0.182,56.11
42093,1,Pennsylvania,Montour County,1602149.321,2165666.682,2004,26.9,9.5,11.55,1.8,0.186,54.78
42093,1,Pennsylvania,Montour County,1602149.321,2165666.682,2005,26.7,10.4,11.53,1.65,0.188,54.98
42093,1,Pennsylvania,Montour County,1602149.321,2165666.682,2006,26.6,11.2,9.98,1.55,0.182,54.16
42093,1,Pennsylvania,Montour County,1602149.321,2165666.682,2007,26,10.4,11.92,1.75,0.188,53
42093,1,Pennsylvania,Montour County,1602149.321,2165666.682,2008,26.2,10.5,8.95,1.4,0.108,52.27
42093,1,Pennsylvania,Montour County,1602149.321,2165666.682,2009,26.3,10.7,8.9,1.02,0.058,51.16
42093,1,Pennsylvania,Montour County,1602149.321,2165666.682,2010,24.7,12.1,7.95,1.22,0.058,50.3
42093,1,Pennsylvania,Montour County,1602149.321,2165666.682,2011,23.5,11.4,9.66,1.79,0.042,50.34
42093,1,Pennsylvania,Montour County,1602149.321,2165666.682,2012,22.8,9.88,10.76,3.08,0.026,50.17
42095,1,Pennsylvania,Northampton County,1718996.522,2159377.207,1998,24.5,7,12.15,6.5,0.089,63.06
42095,1,Pennsylvania,Northampton County,1718996.522,2159377.207,1999,24.6,6.5,10.31,6.25,0.083,62.94
42095,1,Pennsylvania,Northampton County,1718996.522,2159377.207,2000,24.2,6.4,10.21,5.93,0.082,61.58
42095,1,Pennsylvania,Northampton County,1718996.522,2159377.207,2001,24.6,6.8,11.62,5.55,0.077,62.33
42095,1,Pennsylvania,Northampton County,1718996.522,2159377.207,2002,24.9,6.9,14.2,5.73,0.08,62.06
42095,1,Pennsylvania,Northampton County,1718996.522,2159377.207,2003,24.9,7.7,13.18,5.76,0.088,60.93
42095,1,Pennsylvania,Northampton County,1718996.522,2159377.207,2004,24.8,8.2,12.31,5.08,0.09,59.41
42095,1,Pennsylvania,Northampton County,1718996.522,2159377.207,2005,25.4,7.3,12.31,3.59,0.088,59.17
42095,1,Pennsylvania,Northampton County,1718996.522,2159377.207,2006,24.3,8.4,10.92,4.14,0.083,58.16
42095,1,Pennsylvania,Northampton County,1718996.522,2159377.207,2007,24.4,7.9,11.7,3.14,0.083,55.81
42095,1,Pennsylvania,Northampton County,1718996.522,2159377.207,2008,23.4,8.7,9.41,3.06,0.056,55.37
42095,1,Pennsylvania,Northampton County,1718996.522,2159377.207,2009,23.1,8.5,9.58,2.43,0.043,54.84
42095,1,Pennsylvania,Northampton County,1718996.522,2159377.207,2010,22.7,10.6,8.13,1.72,0.032,54.44
42095,1,Pennsylvania,Northampton County,1718996.522,2159377.207,2011,23.2,10,10.35,2.18,0.021,53.47
42095,1,Pennsylvania,Northampton County,1718996.522,2159377.207,2012,22.5,8.12,11.07,4.22,0.008,52.75
42097,1,Pennsylvania,Northumberland County,1602057.96,2145493.006,1998,29.2,11.1,11.44,4.09,0.219,65.8
42097,1,Pennsylvania,Northumberland County,1602057.96,2145493.006,1999,29.1,10.8,10.02,4.75,0.187,64.44
42097,1,Pennsylvania,Northumberland County,1602057.96,2145493.006,2000,30,10.7,11.01,4.12,0.172,65.74
42097,1,Pennsylvania,Northumberland County,1602057.96,2145493.006,2001,30.4,11.3,12.78,4.28,0.17,66.13
42097,1,Pennsylvania,Northumberland County,1602057.96,2145493.006,2002,30.7,10.4,13.76,3.89,0.172,65.4
42097,1,Pennsylvania,Northumberland County,1602057.96,2145493.006,2003,29.5,10.2,12.52,4.03,0.19,63.66
42097,1,Pennsylvania,Northumberland County,1602057.96,2145493.006,2004,29.2,10.6,11.3,2.01,0.195,64.13
42097,1,Pennsylvania,Northumberland County,1602057.96,2145493.006,2005,27.6,12.3,11.26,2.25,0.199,63.49
42097,1,Pennsylvania,Northumberland County,1602057.96,2145493.006,2006,28.1,15.3,9.9,2.38,0.191,62.19
42097,1,Pennsylvania,Northumberland County,1602057.96,2145493.006,2007,27.8,12.9,11.53,1.86,0.199,61.47
42097,1,Pennsylvania,Northumberland County,1602057.96,2145493.006,2008,27,13.3,9.07,1.85,0.121,61.94
42097,1,Pennsylvania,Northumberland County,1602057.96,2145493.006,2009,26.3,14.6,8.75,1.12,0.066,60.11
42097,1,Pennsylvania,Northumberland County,1602057.96,2145493.006,2010,26,15,7.98,1.15,0.062,59.27
42097,1,Pennsylvania,Northumberland County,1602057.96,2145493.006,2011,25.5,13.1,9.65,1.79,0.045,59.54
42097,1,Pennsylvania,Northumberland County,1602057.96,2145493.006,2012,24.9,12.42,10.74,2.72,0.028,58.99
42099,1,Pennsylvania,Perry County,1566640.722,2086593.725,1998,27.3,7.6,12.33,4.6,0.164,72.42
42099,1,Pennsylvania,Perry County,1566640.722,2086593.725,1999,27,7.5,10.9,5.62,0.141,72.8
42099,1,Pennsylvania,Perry County,1566640.722,2086593.725,2000,27.7,7.3,13.5,4.88,0.128,72.61
42099,1,Pennsylvania,Perry County,1566640.722,2086593.725,2001,27.9,7.5,14.09,4.8,0.121,72.37
42099,1,Pennsylvania,Perry County,1566640.722,2086593.725,2002,28.3,7,15.36,4.85,0.125,71.97
42099,1,Pennsylvania,Perry County,1566640.722,2086593.725,2003,27.7,7.8,13.53,2.49,0.136,71.66
42099,1,Pennsylvania,Perry County,1566640.722,2086593.725,2004,26.9,8.2,12.39,3.14,0.143,70.56
42099,1,Pennsylvania,Perry County,1566640.722,2086593.725,2005,25.5,8.3,12.45,4.43,0.148,69.89
42099,1,Pennsylvania,Perry County,1566640.722,2086593.725,2006,24.8,8.7,10.08,3.36,0.136,70.31
42099,1,Pennsylvania,Perry County,1566640.722,2086593.725,2007,24.1,8.6,12.4,2.37,0.145,68.66
42099,1,Pennsylvania,Perry County,1566640.722,2086593.725,2008,22.9,9.3,9.32,2.23,0.118,68.55
42099,1,Pennsylvania,Perry County,1566640.722,2086593.725,2009,22.9,8.8,8.86,1.66,0.074,66.96
42099,1,Pennsylvania,Perry County,1566640.722,2086593.725,2010,22.3,10.1,8.77,1.5,0.052,66.36
42099,1,Pennsylvania,Perry County,1566640.722,2086593.725,2011,23.2,10.8,10.21,2.09,0.039,66.2
42099,1,Pennsylvania,Perry County,1566640.722,2086593.725,2012,22.6,8.56,11.65,3.32,0.026,65.84
42101,1,Pennsylvania,Philadelphia County,1751441.689,2080937.922,1998,30.1,21.1,15.63,7.76,0.078,92.34
42101,1,Pennsylvania,Philadelphia County,1751441.689,2080937.922,1999,30.1,19.2,13.19,8.18,0.072,89.28
42101,1,Pennsylvania,Philadelphia County,1751441.689,2080937.922,2000,30.2,18.5,13.86,8.6,0.074,87.35
42101,1,Pennsylvania,Philadelphia County,1751441.689,2080937.922,2001,30.5,19.5,14.43,7.88,0.069,87.1
42101,1,Pennsylvania,Philadelphia County,1751441.689,2080937.922,2002,30.7,20.3,16.39,6.78,0.068,85.62
42101,1,Pennsylvania,Philadelphia County,1751441.689,2080937.922,2003,30.5,20.2,16.15,6.69,0.075,84.72
42101,1,Pennsylvania,Philadelphia County,1751441.689,2080937.922,2004,30.8,21.6,14.45,9.31,0.075,83.23
42101,1,Pennsylvania,Philadelphia County,1751441.689,2080937.922,2005,30.9,24.2,14.47,7.49,0.078,80.19
42101,1,Pennsylvania,Philadelphia County,1751441.689,2080937.922,2006,30.7,24.9,12.7,8.19,0.07,79.66
42101,1,Pennsylvania,Philadelphia County,1751441.689,2080937.922,2007,30.4,23.5,13.28,6.53,0.071,77.28
42101,1,Pennsylvania,Philadelphia County,1751441.689,2080937.922,2008,29.8,23.8,10.85,6.63,0.054,73.69
42101,1,Pennsylvania,Philadelphia County,1751441.689,2080937.922,2009,28.8,24.5,10.67,4.83,0.038,74.19
42101,1,Pennsylvania,Philadelphia County,1751441.689,2080937.922,2010,27.3,26.4,10.21,4.62,0.027,69.78
42101,1,Pennsylvania,Philadelphia County,1751441.689,2080937.922,2011,25.6,27.9,12.12,4.92,0.014,72.14
42101,1,Pennsylvania,Philadelphia County,1751441.689,2080937.922,2012,24.9,22.82,13.31,6.89,0.007,70.09
42103,1,Pennsylvania,Pike County,1727250.264,2227452.264,1998,25.4,7.7,9.76,2.53,0.056,66.1
42103,1,Pennsylvania,Pike County,1727250.264,2227452.264,1999,25.7,7.4,8.16,3.12,0.054,66
42103,1,Pennsylvania,Pike County,1727250.264,2227452.264,2000,25.4,7.2,8.31,2.74,0.052,66.21
42103,1,Pennsylvania,Pike County,1727250.264,2227452.264,2001,26.3,7.7,9.99,3.57,0.048,63.86
42103,1,Pennsylvania,Pike County,1727250.264,2227452.264,2002,26.1,7.3,11.67,2.37,0.049,64.05
42103,1,Pennsylvania,Pike County,1727250.264,2227452.264,2003,26.4,7.1,10.09,2.52,0.056,61.99
42103,1,Pennsylvania,Pike County,1727250.264,2227452.264,2004,26,7.4,9.27,1.36,0.058,57.78
42103,1,Pennsylvania,Pike County,1727250.264,2227452.264,2005,25.6,8.5,9.31,0.91,0.055,59.15
42103,1,Pennsylvania,Pike County,1727250.264,2227452.264,2006,24.5,7,9.25,1.51,0.05,56.98
42103,1,Pennsylvania,Pike County,1727250.264,2227452.264,2007,25.2,8.7,8.56,1.33,0.049,55.28
42103,1,Pennsylvania,Pike County,1727250.264,2227452.264,2008,24.7,8.8,7.54,1.51,0.033,54.08
42103,1,Pennsylvania,Pike County,1727250.264,2227452.264,2009,23.8,8.2,8.03,0.8,0.027,52.15
42103,1,Pennsylvania,Pike County,1727250.264,2227452.264,2010,25.1,9,6.99,0.95,0.02,50.22
42103,1,Pennsylvania,Pike County,1727250.264,2227452.264,2011,24.6,10.1,8.51,0.9,0.014,49.97
42103,1,Pennsylvania,Pike County,1727250.264,2227452.264,2012,23.9,8.25,8.9,1.83,0.005,49.44
42105,1,Pennsylvania,Potter County,1485798.53,2224296.623,1998,28.4,13.8,9.61,2.62,0.083,69.03
42105,1,Pennsylvania,Potter County,1485798.53,2224296.623,1999,28.1,12.1,10.01,3.59,0.077,69.43
42105,1,Pennsylvania,Potter County,1485798.53,2224296.623,2000,28,11.2,10.58,2.61,0.073,70.29
42105,1,Pennsylvania,Potter County,1485798.53,2224296.623,2001,28,12,10.93,2.93,0.069,70.31
42105,1,Pennsylvania,Potter County,1485798.53,2224296.623,2002,28.4,11.1,14.06,2.27,0.066,70.72
42105,1,Pennsylvania,Potter County,1485798.53,2224296.623,2003,27.8,11.4,9.42,0.92,0.071,70.31
42105,1,Pennsylvania,Potter County,1485798.53,2224296.623,2004,27.4,11.9,10.56,1.57,0.067,68.21
42105,1,Pennsylvania,Potter County,1485798.53,2224296.623,2005,27.3,13.4,10.53,1.51,0.065,68.89
42105,1,Pennsylvania,Potter County,1485798.53,2224296.623,2006,26.7,14.7,9,0.99,0.059,68.51
42105,1,Pennsylvania,Potter County,1485798.53,2224296.623,2007,26.5,15,11.1,0.8,0.061,67.28
42105,1,Pennsylvania,Potter County,1485798.53,2224296.623,2008,26.8,14.4,8,0.98,0.053,66.41
42105,1,Pennsylvania,Potter County,1485798.53,2224296.623,2009,26,15.7,7.01,1.11,0.036,66
42105,1,Pennsylvania,Potter County,1485798.53,2224296.623,2010,25.4,14.8,7,0.92,0.031,65.07
42105,1,Pennsylvania,Potter County,1485798.53,2224296.623,2011,25.4,15.7,8.63,0.79,0.024,65.48
42105,1,Pennsylvania,Potter County,1485798.53,2224296.623,2012,24.8,13.48,9.63,1.64,0.018,65.09
42107,1,Pennsylvania,Schuylkill County,1645709.504,2137970.773,1998,30.7,10.4,10.45,4.65,0.155,68.22
42107,1,Pennsylvania,Schuylkill County,1645709.504,2137970.773,1999,29.5,9.5,9.44,4.67,0.133,68.27
42107,1,Pennsylvania,Schuylkill County,1645709.504,2137970.773,2000,29.5,9.4,10.35,5.32,0.124,69.11
42107,1,Pennsylvania,Schuylkill County,1645709.504,2137970.773,2001,30.2,10.2,12.09,4.54,0.12,69.67
42107,1,Pennsylvania,Schuylkill County,1645709.504,2137970.773,2002,30.7,10,13.67,4.55,0.124,68.78
42107,1,Pennsylvania,Schuylkill County,1645709.504,2137970.773,2003,29.3,10.2,12.6,5.53,0.136,69.3
42107,1,Pennsylvania,Schuylkill County,1645709.504,2137970.773,2004,29.3,10.8,11.05,2.96,0.141,69.12
42107,1,Pennsylvania,Schuylkill County,1645709.504,2137970.773,2005,28.6,12.1,11.08,2.87,0.144,68.57
42107,1,Pennsylvania,Schuylkill County,1645709.504,2137970.773,2006,28.1,12.2,9.79,3.61,0.137,67.71
42107,1,Pennsylvania,Schuylkill County,1645709.504,2137970.773,2007,27.8,11.9,11.43,2.38,0.143,65.51
42107,1,Pennsylvania,Schuylkill County,1645709.504,2137970.773,2008,28,12.4,8.99,2.6,0.093,66.33
42107,1,Pennsylvania,Schuylkill County,1645709.504,2137970.773,2009,27.4,11.9,8.77,1.92,0.054,64.97
42107,1,Pennsylvania,Schuylkill County,1645709.504,2137970.773,2010,27.5,13,7.77,1.3,0.043,64.57
42107,1,Pennsylvania,Schuylkill County,1645709.504,2137970.773,2011,27.1,12.6,9.39,1.63,0.031,65.55
42107,1,Pennsylvania,Schuylkill County,1645709.504,2137970.773,2012,26.4,11.43,10.46,3.34,0.019,64.69
42109,1,Pennsylvania,Snyder County,1574275.135,2130545.407,1998,27.1,9.9,11.92,5.13,0.214,54.51
42109,1,Pennsylvania,Snyder County,1574275.135,2130545.407,1999,27.5,9.3,10.41,5.62,0.184,54.54
42109,1,Pennsylvania,Snyder County,1574275.135,2130545.407,2000,27.8,9.3,12.16,5.09,0.168,55.26
42109,1,Pennsylvania,Snyder County,1574275.135,2130545.407,2001,27.9,9.8,13.17,5.56,0.166,54.67
42109,1,Pennsylvania,Snyder County,1574275.135,2130545.407,2002,27.9,8.8,14.16,5.12,0.166,54.76
42109,1,Pennsylvania,Snyder County,1574275.135,2130545.407,2003,27,8.5,12.66,4.14,0.183,54.14
