FIPS,Year,SMOKING,POVERTY,PM25,NO2,SO2,LBC_RATE
48063,2007,26.5,17.5,10.01,1.03,0.129,77.49
48063,2008,25.8,17.1,7,0.72,0.124,76.84
48063,2009,25.2,20.1,7,1,0.113,75.35
48063,2010,25,21.3,7.13,0.64,0.113,73.48
48063,2011,24.7,21.8,7.03,0.94,0.109,74.34
48063,2012,23.9,19.41,9.48,1.24,0.074,72.79
48065,1998,23.3,8.5,10.02,0.85,0.022,56.95
48065,1999,23.1,8.6,6.91,0.81,0.021,56.64
48065,2000,23.4,9,9.49,0.72,0.018,56.92
48065,2001,23.3,9.1,7.2,0.75,0.018,57.07
48065,2002,22.8,8.9,8.14,0.69,0.019,57.26
48065,2003,22.6,8.9,7.45,0.7,0.019,55.96
48065,2004,22.3,8.2,7.96,0.78,0.019,54.37
48065,2005,22.2,8.9,7.95,0.55,0.016,53.5
48065,2006,22,8.8,6.89,0.64,0.015,53
48065,2007,21.8,8.5,6.38,0.5,0.014,51
48065,2008,20.8,8.5,5.78,0.5,0.014,50.91
48065,2009,21.3,8.8,5.44,0.51,0.016,50.42
48065,2010,21.1,8.4,5.24,0.43,0.015,49.47
48065,2011,20.6,8.8,7.21,0.69,0.011,49.52
48065,2012,20,8.72,7.18,0.65,0.011,49.55
48067,1998,26.1,19,12.87,1.53,0.137,77.24
48067,1999,26.3,18.4,10.99,1.41,0.136,77.51
48067,2000,26.8,17.7,11.81,1.11,0.099,77.57
48067,2001,26.8,17.4,10.71,1.64,0.1,77.91
48067,2002,27.1,16.7,11.31,1.24,0.1,76.9
48067,2003,27,17.4,10.53,1.05,0.104,76.23
48067,2004,26.9,17.3,10.01,1.06,0.091,74.27
48067,2005,27,19.2,10.01,0.79,0.095,74.16
48067,2006,27.4,19.1,8.99,0.94,0.087,72.74
48067,2007,27.3,19.3,10,0.89,0.084,72.01
48067,2008,27.5,18.2,7.02,0.65,0.084,71.31
48067,2009,27.7,19.3,7,0.89,0.077,69.54
48067,2010,26.8,20.4,7.61,0.78,0.078,68.57
48067,2011,25.7,17.3,7.58,0.72,0.077,67.77
48067,2012,24.9,18.45,9.59,1.03,0.052,67.26
48069,1998,23.1,25.7,8.11,0.71,0.029,51
48069,1999,23.5,22.2,6.29,0.66,0.029,50.94
48069,2000,24.2,21.7,7.05,0.61,0.027,50.79
48069,2001,24,21.3,6.85,0.51,0.025,50.8
48069,2002,23.5,21.1,6.93,0.6,0.024,50.46
48069,2003,23.1,19.5,6.22,0.5,0.026,49.13
48069,2004,22.7,19.2,7.35,0.52,0.022,46.92
48069,2005,22.6,22.1,7.34,0.51,0.02,47.28
48069,2006,22.1,21.3,6.8,0.58,0.02,45.79
48069,2007,21.9,20.1,6,0.42,0.018,44.89
48069,2008,21.7,19.9,5,0.52,0.019,44.74
48069,2009,21.3,21,4.98,0.49,0.022,43.49
48069,2010,21.1,20.2,4.96,0.42,0.023,42.05
48069,2011,20.6,20.5,6.12,0.57,0.019,41.94
48069,2012,20,21.06,6.34,0.55,0.018,41.43
48071,1998,26.1,11.5,11.92,2.26,0.012,85.23
48071,1999,26.8,12.1,11.33,1.99,0.012,84.32
48071,2000,27.3,10.1,9.63,1.87,0.01,84.33
48071,2001,26.6,9.6,9.52,2.11,0.009,82.72
48071,2002,26.1,8.8,9.33,1.61,0.01,82.85
48071,2003,26.2,10.5,9.84,2.86,0.01,80.09
48071,2004,25.4,10.7,8.94,2.42,0.009,77.39
48071,2005,25.2,11.4,8.88,1.38,0.009,76.44
48071,2006,25.1,11.9,8.74,1.73,0.01,73.95
48071,2007,24.6,8.6,8.08,1.88,0.009,71.46
48071,2008,23.7,9.1,6.11,1.44,0.009,71.25
48071,2009,23.1,8.7,6.65,1.26,0.007,68.88
48071,2010,23.1,10.6,6.74,1.1,0.008,67.08
48071,2011,22.1,9.6,6.81,1.17,0.008,66.56
48071,2012,21.4,10.15,8.64,1.74,0.006,65.74
48073,1998,26.3,20,11.52,0.98,0.064,76.98
48073,1999,27,18.2,10.51,1.17,0.066,78.24
48073,2000,27.8,19.1,10.81,1.36,0.049,76.67
48073,2001,28.3,19.8,10.01,1.42,0.047,77
48073,2002,28.3,19.3,10.04,1.42,0.05,75.51
48073,2003,28.4,18.3,10.19,0.88,0.053,74.78
48073,2004,28.1,18.2,8.98,0.79,0.046,73.33
48073,2005,27.9,17.8,8.98,1.07,0.051,70.74
48073,2006,28.2,18.4,8.28,1.01,0.051,70.22
48073,2007,27.7,18.6,9.82,0.69,0.047,69.54
48073,2008,27.6,22.2,6.09,0.71,0.044,69.05
48073,2009,26.9,22.5,6.98,0.72,0.041,67.34
48073,2010,26.4,24.7,6.99,0.58,0.043,66.03
48073,2011,25.9,21.5,7,0.63,0.042,65.29
48073,2012,25.2,20.35,8.88,0.93,0.031,65.11
48075,1998,27.9,22.9,8.51,0.61,0.001,74.72
48075,1999,28,20.9,7.14,0.63,0.001,75.18
48075,2000,28.6,24.5,6.83,0.78,0.001,75.88
48075,2001,28.5,24.8,7.05,0.54,0.001,75.62
48075,2002,28.5,25.2,7.73,0.63,0.001,75.47
48075,2003,29,21.3,6.52,0.56,0.001,73.97
48075,2004,28.8,22.7,7.17,0.39,0.001,72.53
48075,2005,28.4,25.3,7.16,0.43,0.001,72.53
48075,2006,28.8,26.7,6.04,0.43,0.001,71.86
48075,2007,28.1,23.8,7.08,0.67,0.001,70.81
48075,2008,24.8,25.4,5.14,0.4,0.001,69.1
48075,2009,24.4,25.4,4.93,0.61,0.001,68.39
48075,2010,23.3,22.8,5.11,0.37,0.001,66.68
48075,2011,22.8,24.5,6.95,0.52,0.001,66.76
48075,2012,22.1,24.08,6.56,0.54,0.001,66.21
48077,1998,25.6,10.9,10.24,1.15,0.002,72.08
48077,1999,25.6,11.2,10.1,1.11,0.002,72.15
48077,2000,26,11.5,9.15,1.36,0.002,72.22
48077,2001,26.1,11.3,9.51,1.24,0.002,71.9
48077,2002,25.7,11.3,10.06,0.8,0.002,72.08
48077,2003,25.5,11.1,8.86,0.85,0.002,71.2
48077,2004,25.2,10.6,9.45,1.06,0.002,69.56
48077,2005,25.4,10.6,9.51,0.76,0.002,69.91
48077,2006,25.1,11.4,7.23,0.89,0.002,68.5
48077,2007,24.4,12,7.99,0.68,0.002,67.16
48077,2008,23.8,11,6.5,0.76,0.001,66.78
48077,2009,23.5,9.8,6.37,0.95,0.001,65.88
48077,2010,23,12.5,6.74,0.62,0.001,65.06
48077,2011,22.7,10.7,8,0.61,0.001,64.7
48077,2012,22,11.17,8.44,0.9,0.001,64.96
48079,1998,24.9,23.8,7.81,0.4,0.005,58.36
48079,1999,24.2,23.8,6.66,0.45,0.005,58.86
48079,2000,24.8,25.3,6.76,0.46,0.005,59.13
48079,2001,25,24.4,6.99,0.42,0.005,58.99
48079,2002,24.6,21.7,6.91,0.39,0.004,59.09
48079,2003,24.2,22.6,6.49,0.44,0.005,58.26
48079,2004,23.8,21.9,7.01,0.38,0.004,56.08
48079,2005,23.1,27,7.01,0.29,0.004,56.19
48079,2006,22,29.9,6.03,0.37,0.004,54.3
48079,2007,21.3,24.2,6.26,0.28,0.003,53.01
48079,2008,21.7,22.3,4.97,0.35,0.004,53.27
48079,2009,21.2,21.5,4.89,0.37,0.004,51.72
48079,2010,21,20.5,4.91,0.29,0.004,49.97
48079,2011,20.8,21,5.06,0.37,0.003,48.59
48079,2012,20.1,23.37,6.18,0.38,0.003,47.94
48081,1998,23.5,16.5,13.13,0.59,0,73.28
48081,1999,23.6,14.2,10.89,0.55,0,72.69
48081,2000,24,15.8,13.5,0.82,0,72.91
48081,2001,24.5,15.3,9.81,0.57,0,73.24
48081,2002,24.5,15.1,9.68,0.41,0,72.55
48081,2003,25,14.6,9.09,0.35,0,72.37
48081,2004,25.2,13,8.69,0.39,0,70.68
48081,2005,25.5,14.7,8.66,0.37,0,69.51
48081,2006,25.8,14.5,7.42,0.48,0,66.25
48081,2007,26.6,13.9,7.41,0.29,0,64.43
48081,2008,25,15,5.07,0.34,0,64.24
48081,2009,24.4,17.1,5.01,0.34,0,63.69
48081,2010,22.9,13.2,5.15,0.33,0,62.17
48081,2011,22.4,13.1,7.62,0.4,0,61.55
48081,2012,21.6,14.71,8.5,0.44,0,61.55
48083,1998,27,23.4,10.12,0.55,0.001,76.3
48083,1999,27,21.7,8.98,0.63,0.001,76.76
48083,2000,27.3,21.8,9.95,0.91,0.001,77.41
48083,2001,27.3,21,7.97,0.62,0.001,77.7
48083,2002,27.8,21,8.06,0.52,0.001,77.84
48083,2003,28,20.7,7.76,0.4,0.001,77.66
48083,2004,27.2,20.1,7.49,0.42,0.001,75.72
48083,2005,27,24.1,7.59,0.51,0.001,75.56
48083,2006,26.5,20.6,6.03,0.42,0.001,75.41
48083,2007,26.2,22,6.3,0.32,0.001,73.15
48083,2008,25.5,22,4.99,0.3,0.001,73.55
48083,2009,26,27.1,4.92,0.4,0.001,72.55
48083,2010,25.3,21.1,4.94,0.38,0.001,71.68
48083,2011,24.6,22.9,6.18,0.4,0.001,72.06
48083,2012,24,22.1,7.11,0.47,0.001,71.13
48085,1998,18.1,4,14.11,2.62,0.022,54.87
48085,1999,17.8,4.4,13.49,2.99,0.023,53.94
48085,2000,18.1,4.3,12.66,2.76,0.021,53.53
48085,2001,18.4,4.7,12.96,3.2,0.019,53.55
48085,2002,18.2,4.8,13.98,2.19,0.02,52.35
48085,2003,18.3,5.4,11.94,3.25,0.021,50.31
48085,2004,17.8,5.5,11.82,2.09,0.019,48.9
48085,2005,17.2,5.9,11.83,2.41,0.02,47.52
48085,2006,16.4,6,10.56,2.18,0.02,45.5
48085,2007,15.8,6.2,10.31,2.47,0.018,44.08
48085,2008,14.7,6.4,7.92,1.87,0.016,43.93
48085,2009,14.7,7.1,7.93,1.83,0.015,43.01
48085,2010,14.2,7.7,8.02,1.91,0.015,41.63
48085,2011,13.7,8.2,9,1.35,0.016,40.53
48085,2012,13.3,5.89,11.01,2.31,0.013,39.04
48087,1998,22.7,24.9,8.66,0.66,0.001,65.45
48087,1999,23,21.9,7.03,0.62,0.001,66.16
48087,2000,23.7,20.9,6.85,0.71,0.001,67.4
48087,2001,23.6,20.2,6.69,0.57,0.001,67.4
48087,2002,23.3,20.4,7.34,0.69,0.001,66.81
48087,2003,23.4,18.2,6.59,0.6,0.001,66.23
48087,2004,23.2,17.5,7.04,0.39,0.001,64.87
48087,2005,23,19.6,7.02,0.39,0.001,64.11
48087,2006,23.3,20.4,6.03,0.44,0.001,63.13
48087,2007,23.3,19.5,6.91,0.45,0.001,62.13
48087,2008,20.7,20.4,5.07,0.47,0.001,62.17
48087,2009,21.1,18.8,4.91,0.52,0.001,61.29
48087,2010,20.2,18.9,4.98,0.44,0.001,61.62
48087,2011,20.4,21.7,6.92,0.48,0.001,61.29
48087,2012,19.8,20.3,6.47,0.53,0.001,60.89
48089,1998,24.2,17.1,11.67,1.17,0.041,58.63
48089,1999,24.2,15.6,9.88,1.17,0.043,59.21
48089,2000,24.6,16.1,8.98,1.06,0.036,58.98
48089,2001,24.8,16.2,9.82,1.28,0.035,59.36
48089,2002,24.7,15.8,9.47,1.18,0.038,58.26
48089,2003,24.8,15.6,9.2,1.17,0.039,57.89
48089,2004,24.6,14.7,7.99,1.28,0.036,56.02
48089,2005,24.3,17.5,8.02,0.97,0.035,55.44
48089,2006,24.1,15.4,8.69,0.75,0.035,54.89
48089,2007,23.4,14.9,7.71,1.09,0.037,53.66
48089,2008,22.9,17.9,5.71,0.78,0.035,53.3
48089,2009,22,16,6.1,0.95,0.032,52.37
48089,2010,21.4,17.3,6.48,0.72,0.032,51.16
48089,2011,21.6,16.8,6.04,0.67,0.023,50.69
48089,2012,20.9,16.31,8.12,1,0.018,51.19
48091,1998,23.1,9.5,11.35,1.55,0.029,56.09
48091,1999,22.6,9.3,10.37,1.59,0.031,56.48
48091,2000,22.6,9,9.16,1.3,0.023,55.83
48091,2001,22.5,9.1,10.46,1.61,0.026,55.54
48091,2002,22.8,9.2,10.19,1.79,0.025,56.64
48091,2003,21.6,9.9,9.7,1.32,0.025,54.12
48091,2004,20.9,9.3,8.18,1.17,0.025,53.08
48091,2005,20.2,9.5,8.19,1.32,0.025,51.86
48091,2006,19.8,10.7,8.07,1.12,0.024,50.96
48091,2007,19.1,9.8,7.74,1.25,0.026,50.15
48091,2008,19,8.5,5.86,1.12,0.025,49.02
48091,2009,18.9,8.8,5.83,1.11,0.021,47.34
48091,2010,19.5,11.9,5.82,0.84,0.024,47.01
48091,2011,18.2,9.4,6.06,0.91,0.023,46.51
48091,2012,17.6,9.59,8.22,1.27,0.013,45.64
48093,1998,24.7,21.3,8.98,0.77,0.004,65.54
48093,1999,24.8,19.4,8.93,0.71,0.004,66.56
48093,2000,25.3,19.2,8.29,1.01,0.003,66.67
48093,2001,25,19.2,8.34,0.7,0.003,66.65
48093,2002,24.6,18.4,9.03,0.69,0.003,66.83
48093,2003,24.8,18,8.22,0.73,0.003,66.26
48093,2004,24.6,17.7,7.94,0.66,0.003,63.84
48093,2005,24.4,20,7.93,0.5,0.003,63.9
48093,2006,24.3,20.1,6.28,0.67,0.003,63.54
48093,2007,24,17.6,6.93,0.59,0.003,62.22
48093,2008,23.2,18.3,5.39,0.31,0.003,61.6
48093,2009,23.5,21.7,5.29,0.53,0.003,61.57
48093,2010,22.6,20.7,5.14,0.39,0.003,60.72
48093,2011,22.7,23.2,6.1,0.49,0.003,59.55
48093,2012,22,19.75,7.25,0.6,0.002,59.41
48095,1998,23,21.2,12.42,0.62,0.001,59.92
48095,1999,23.1,19.1,10.89,0.79,0.001,59.85
48095,2000,23.3,25.4,13.32,0.81,0.001,59.79
48095,2001,23.2,28,8.78,0.72,0.001,59.01
48095,2002,22.8,28.3,9.11,0.59,0.001,58.42
48095,2003,23.1,18.6,8.78,0.41,0.001,58.05
48095,2004,22.6,19.4,8.26,0.51,0.001,56.48
48095,2005,22.7,20.9,8.24,0.42,0.001,57.02
48095,2006,22.7,22.6,6.92,0.36,0.001,55.78
48095,2007,22.9,23.7,6.73,0.33,0.001,54.21
48095,2008,23.9,25.4,5,0.32,0.001,54.1
48095,2009,23.1,29.5,4.98,0.41,0.001,52.91
48095,2010,23.7,28.4,4.95,0.38,0.001,50.91
48095,2011,23,29.2,7.09,0.48,0.001,50.35
48095,2012,22.4,24.89,8.11,0.5,0.001,48.9
48097,1998,26,14,12.32,2.32,0.006,67.06
48097,1999,25.7,13.1,12.18,2.12,0.006,67.39
48097,2000,25.7,12.4,11.45,2.39,0.005,67.03
48097,2001,26.4,13.1,11.8,2.55,0.005,67.39
48097,2002,27.3,13.1,13.14,1.53,0.005,66.56
48097,2003,27.2,13.6,11.53,1.48,0.005,66.26
48097,2004,27.1,13.4,11.33,1.77,0.005,64.13
48097,2005,27.3,14.1,11.31,2.08,0.005,63.43
48097,2006,26.5,14.4,9.38,1.41,0.005,62.73
48097,2007,25.9,13.8,9.61,1.17,0.005,61.56
48097,2008,24.8,11.9,7.25,0.98,0.004,61.97
48097,2009,24.5,14.8,7.41,1.27,0.004,60.21
48097,2010,23.8,15.1,7.84,1.08,0.004,59.21
48097,2011,23.3,14.3,9.06,1.15,0.004,59.2
48097,2012,22.7,13.73,10.25,1.61,0.003,58.93
48099,1998,24.9,14,11.36,0.95,0.013,79.34
48099,1999,24.3,13.5,10.71,0.99,0.014,79.2
48099,2000,25.6,13.9,10.12,1.18,0.011,80.17
48099,2001,26.4,15.7,10.62,0.94,0.012,79.29
48099,2002,26.7,15.4,10.62,1.05,0.012,79.32
48099,2003,27.3,15.7,9.49,0.99,0.013,77.73
48099,2004,27.8,13.7,8.87,0.74,0.012,76.96
48099,2005,28.1,14.8,8.91,0.74,0.012,76.82
48099,2006,27.5,16.3,7.59,0.77,0.011,76.02
48099,2007,27,15.3,7.64,0.84,0.011,74.78
48099,2008,26,14.7,5.97,0.64,0.01,74.84
48099,2009,25.9,16.4,5.97,0.61,0.011,74.2
48099,2010,23.5,12.4,6,0.72,0.009,72.4
48099,2011,23.1,16.1,6.06,0.65,0.01,72.39
48099,2012,22.4,14.83,8.4,0.83,0.008,71.64
48101,1998,23.3,27.5,8.46,0.59,0.001,69.17
48101,1999,23.7,22.3,7.27,0.57,0.001,68.86
48101,2000,23.9,23.8,6.39,0.77,0.001,70.36
48101,2001,23.7,22,7.18,0.41,0.001,68.82
48101,2002,23.5,21.1,7.29,0.53,0.001,68.31
48101,2003,23.8,19.5,6.36,0.59,0.001,66.98
48101,2004,23.6,18.8,7.14,0.33,0.001,64.27
48101,2005,23.5,21,7.21,0.31,0.001,63.37
48101,2006,23.6,20.8,6.13,0.35,0.001,63.82
48101,2007,23.7,21,7.24,0.54,0.001,63.23
48101,2008,22.2,21.3,5.04,0.37,0.001,63
48101,2009,23,22.7,4.81,0.65,0.001,61.75
48101,2010,19.2,20.4,5.01,0.37,0.001,59.86
48101,2011,19.3,20.9,7,0.45,0,58.66
48101,2012,18.6,21.59,6.51,0.49,0,58.22
48103,1998,25.9,12.2,15.7,0.9,0,70.86
48103,1999,25.7,15,14.22,0.76,0,71.01
48103,2000,25.8,13.9,13.54,0.9,0,70.66
48103,2001,25.5,12.2,12.34,0.6,0,69.97
48103,2002,25.7,12.8,14.13,0.74,0,71.06
48103,2003,25.3,11.8,12.1,0.5,0,69.6
48103,2004,24.5,10.8,10.62,0.48,0,67.2
48103,2005,24.5,12.6,10.7,0.6,0,67.04
48103,2006,23.7,10.5,8.73,0.61,0,65.39
48103,2007,22.9,10.4,8.47,0.49,0,63.53
48103,2008,22.4,10.6,5.55,0.65,0,62.9
48103,2009,22.9,12.1,5.17,0.5,0,60.95
48103,2010,21.7,9.9,5.99,0.41,0,59.16
48103,2011,21.6,11.2,5.96,0.56,0,58.36
48103,2012,20.8,11.74,9.96,0.62,0,58.15
48105,1998,25.5,17.4,23.63,0.6,0,62.94
48105,1999,25.3,18.2,20.44,0.51,0,63
48105,2000,25.5,18,22.84,0.58,0,62.41
48105,2001,25,15.6,16.96,0.38,0,61.89
48105,2002,24.5,14.4,19.07,0.46,0,60.15
48105,2003,24.4,15.2,16.45,0.31,0,59.54
48105,2004,23.9,15.9,13.08,0.39,0,57.34
48105,2005,24.1,18.2,13.02,0.4,0,55.49
48105,2006,24,17.3,11.68,0.43,0,54.99
48105,2007,23.1,15,10.06,0.4,0,54.33
48105,2008,22,13.5,6.02,0.39,0,53.31
48105,2009,23.6,14.1,6.02,0.34,0,51.89
48105,2010,22.9,15.8,6.72,0.31,0,50.4
48105,2011,22.7,16,7.77,0.37,0,49.33
48105,2012,22,15.93,13.43,0.42,0,48.68
48107,1998,24,27.9,8.06,0.62,0.001,59.67
48107,1999,24.2,26.4,6.83,0.58,0.001,59.95
48107,2000,24.5,25.5,6.1,0.56,0.001,59.91
48107,2001,23.9,23.8,6.99,0.43,0.001,60.18
48107,2002,23.1,23.5,7,0.5,0.001,60.43
48107,2003,23,22.8,6.17,0.45,0.001,59.51
48107,2004,22.5,23.2,7.89,0.33,0.001,58.49
48107,2005,22.7,29.7,7.85,0.31,0.001,58.66
48107,2006,22,25.5,6.08,0.46,0.001,57.72
48107,2007,21.6,24.1,6.96,0.35,0.001,56.57
48107,2008,21.3,23.6,5,0.41,0.001,55.41
48107,2009,22.4,28.7,4.99,0.47,0.001,54.41
48107,2010,20.8,27.1,5.01,0.31,0.001,53.06
48107,2011,20.4,27.8,6.66,0.48,0.001,52.11
48107,2012,19.7,25.59,6.47,0.45,0.001,51.42
48109,1998,23.1,30.3,10.95,0.33,0,46.27
48109,1999,23.1,28.4,9.33,0.3,0,45.61
48109,2000,23.4,27.8,9.52,0.34,0,45.91
48109,2001,23.4,25.8,8.6,0.27,0,44.84
48109,2002,23.5,23.7,8.87,0.27,0,43.84
48109,2003,23.1,23.2,8.28,0.25,0,42.69
48109,2004,22.6,22,8.03,0.26,0,41.38
48109,2005,22.1,26.2,8,0.24,0,40.54
48109,2006,22,28.3,7.01,0.27,0,39.08
48109,2007,21.5,24.3,6.6,0.23,0,37.24
48109,2008,21.1,23.7,4.96,0.23,0,37.65
48109,2009,19.2,22.9,4.75,0.22,0,35.93
48109,2010,18.4,26.2,4.87,0.19,0,35.35
48109,2011,18.3,26,4.93,0.23,0,35.1
48109,2012,17.9,25.47,7.32,0.26,0,34.25
48111,1998,28,16.9,8.58,0.36,0.003,67.91
48111,1999,27.6,16.5,6.11,0.46,0.003,68.34
48111,2000,28.4,16,9.46,0.43,0.003,68.39
48111,2001,28.2,15.8,6.26,0.38,0.003,68.42
48111,2002,28,14,8.27,0.49,0.003,67.69
48111,2003,28.1,14.3,7.01,0.42,0.003,66.69
48111,2004,27.3,14,7,0.43,0.003,64.23
48111,2005,26.9,16.4,7.02,0.32,0.002,63.23
48111,2006,26.8,15.6,6.45,0.39,0.002,63.25
48111,2007,26.5,13.2,6,0.37,0.002,61.88
48111,2008,25.9,13.6,5.33,0.47,0.002,60.9
48111,2009,25.6,14.5,5,0.44,0.002,60.21
48111,2010,25.5,15.1,4.6,0.35,0.002,58.49
48111,2011,24.9,14,6.05,0.52,0.002,58.7
48111,2012,24.1,14.91,6.58,0.42,0.002,59.11
48113,1998,23.3,12.6,13.46,5.05,0.027,66.21
48113,1999,23.6,12.2,13.51,4.06,0.027,64.67
48113,2000,24,12,12.33,4.5,0.026,64.72
48113,2001,24,13.2,12.79,3.73,0.023,64.44
48113,2002,23.7,14.8,13.88,3.9,0.025,63.01
48113,2003,23.6,16.8,11.83,3.93,0.026,60.54
48113,2004,22.8,17,11.34,3.08,0.024,58.44
48113,2005,22.2,16.9,11.35,4.24,0.025,57.86
48113,2006,22.2,16.5,10.21,2.98,0.026,56.26
48113,2007,22.4,16.9,10.19,2.86,0.022,54.43
48113,2008,21.9,17.3,7.99,2.45,0.02,53.2
48113,2009,21.2,18.7,7.85,2.76,0.018,52.28
48113,2010,21.3,19,8.1,2.09,0.019,50.89
48113,2011,19.6,20,8.97,2.54,0.019,50.09
48113,2012,19,16.21,10.81,3.37,0.017,48.12
48115,1998,24.9,26.3,8.68,0.9,0,59.59
48115,1999,25.2,23.7,6.95,0.85,0,59.64
48115,2000,25.6,25.7,6.39,0.9,0,59.46
48115,2001,25.8,26.5,7.17,0.61,0,59.45
48115,2002,26.2,25.9,7.34,0.7,0,58.72
48115,2003,26.3,22.5,6.87,0.42,0,58.12
48115,2004,26.4,22.6,7.26,0.4,0,56.54
48115,2005,26.9,25.7,7.23,0.45,0,56.17
48115,2006,26.7,23.6,6.05,0.42,0,54.74
48115,2007,26.8,25.5,7.16,0.35,0,53.25
48115,2008,25.7,21.7,4.98,0.39,0,53.08
48115,2009,25.3,23.6,5,0.53,0,51.98
48115,2010,24.5,25.7,5,0.41,0,51.1
48115,2011,24.3,23.3,5.43,0.47,0,50.68
48115,2012,23.6,24.31,6.47,0.55,0,50.23
48117,1998,25.2,23.7,8.68,0.56,0.019,49.66
48117,1999,25.5,21.8,6.05,0.6,0.019,49.42
48117,2000,25.9,21.2,8.75,0.48,0.018,49.16
48117,2001,25.6,20.5,6.92,0.45,0.016,49.02
48117,2002,25.6,18.8,7.08,0.51,0.016,48.45
48117,2003,25.3,17.7,6.68,0.47,0.017,47.48
48117,2004,24.5,16.5,7.57,0.46,0.015,46.36
48117,2005,24.4,21.6,7.57,0.38,0.013,45.58
48117,2006,24,19.7,6.79,0.42,0.013,44.5
48117,2007,23.2,20.8,6,0.35,0.012,43.16
48117,2008,22.8,19.3,5,0.32,0.013,42.5
48117,2009,22.1,19.3,5,0.47,0.014,42.43
48117,2010,21.3,20.6,4.85,0.32,0.015,41.01
48117,2011,20.1,22.1,6.01,0.47,0.012,40.41
48117,2012,19.4,20.09,6.53,0.45,0.012,40.03
48119,1998,24.6,19.6,13.31,1.32,0.083,75.16
48119,1999,24.9,17.5,11.84,1.12,0.082,75.64
48119,2000,25.2,18.4,11.87,1.02,0.073,75.6
48119,2001,25.4,19.5,11.94,1.29,0.071,75.5
48119,2002,25.8,18.3,11.95,0.86,0.071,75.47
48119,2003,26.1,16.2,11.14,1.12,0.07,75.37
48119,2004,26,15.9,11.29,0.96,0.065,73.11
48119,2005,25.1,15.7,11.24,1.16,0.066,73.19
48119,2006,24.9,18.5,9.75,0.93,0.065,72.75
48119,2007,24.6,17.7,10.06,0.71,0.06,71.36
48119,2008,25.6,19.4,7.01,0.85,0.056,70.33
48119,2009,26.8,18.8,7.02,0.79,0.05,68.55
48119,2010,24.8,17.7,7.99,0.57,0.051,68.77
48119,2011,24.4,21.7,8.07,0.9,0.049,68.64
48119,2012,23.6,18.26,10.16,0.96,0.034,68.2
48121,1998,20.3,5.4,13.75,3.34,0.009,60.51
48121,1999,20,5.8,13.52,3.72,0.009,59.65
48121,2000,20.2,5.7,12.11,3.8,0.009,59.05
48121,2001,21,6.5,12.48,3.46,0.008,57.81
48121,2002,21.1,7,13.69,2.98,0.008,57.66
48121,2003,20.9,8.3,12.17,3.18,0.009,54.86
48121,2004,20.7,8,11.83,2.69,0.008,52.86
48121,2005,20.4,7.3,11.86,2.98,0.008,51.61
48121,2006,19.1,8.1,10.37,2.47,0.008,50.01
48121,2007,18.7,7.1,10.11,2.77,0.008,48.5
48121,2008,17,6.5,7.91,1.89,0.007,47.54
48121,2009,16.6,8.7,8.12,1.95,0.007,45.78
48121,2010,15.8,8.1,8.19,2.11,0.007,44.79
48121,2011,15.7,9.4,9.04,1.84,0.007,43.56
48121,2012,15.2,7.38,10.91,2.73,0.006,42.02
48123,1998,25.3,20.5,11.77,1.02,0.024,64.52
48123,1999,25.5,18.6,9.23,0.86,0.027,64.35
48123,2000,25.9,19.8,8.41,0.74,0.02,64.34
48123,2001,26.2,19.3,9.96,0.68,0.019,63.66
48123,2002,26.3,19.4,8.87,0.98,0.02,63.62
48123,2003,26.3,19.1,8.94,0.66,0.02,63.25
48123,2004,26.6,19.4,7.45,0.72,0.02,60.79
48123,2005,26.9,19.5,7.35,0.83,0.02,60.46
48123,2006,27.1,21,7.91,0.7,0.019,59.96
48123,2007,26.8,19.4,6.95,0.73,0.02,58.46
48123,2008,26.2,19.3,5,0.6,0.022,58.35
48123,2009,25.2,19.3,5.02,0.79,0.024,56.96
48123,2010,23.9,21.3,5,0.62,0.021,56.08
48123,2011,23.6,18.1,5.02,0.61,0.016,55.52
48123,2012,22.9,19.56,7.49,0.75,0.017,54.61
48125,1998,25,24.1,8.25,0.54,0.001,64.04
48125,1999,25.2,21.3,7,0.52,0.001,64.31
48125,2000,25.3,24.4,6.07,0.54,0.001,65.04
48125,2001,25.5,25.4,7.03,0.38,0.001,64.56
48125,2002,25.4,24.6,6.93,0.47,0.001,64.19
48125,2003,26,18.8,6.17,0.37,0.001,62.45
48125,2004,26.2,18.9,7.61,0.37,0.001,60.72
48125,2005,26.6,21.8,7.51,0.29,0.001,59.54
48125,2006,26.9,23,6.03,0.34,0.001,59.81
48125,2007,27.3,23.8,7.35,0.37,0.001,57.92
48125,2008,26.5,26.8,5,0.39,0.001,57.45
48125,2009,24.9,25.4,4.94,0.42,0.001,56.11
48125,2010,23.7,21.4,5,0.31,0.001,55.18
48125,2011,24.1,23.8,6.99,0.41,0,55.44
48125,2012,23.3,23.18,6.47,0.41,0,54.78
48127,1998,22.3,38.5,14.02,0.88,0.003,46.46
48127,1999,22.6,33.9,10.07,0.75,0.003,46.03
48127,2000,22.8,34,10.2,0.78,0.002,45.64
48127,2001,21.8,32.3,10.46,0.77,0.002,44.8
48127,2002,21.9,30.9,10.76,0.9,0.002,45.03
48127,2003,21.6,28.5,10.78,0.61,0.002,43.81
48127,2004,21.1,28.2,8.81,0.49,0.001,41.84
48127,2005,20.9,31.8,8.73,0.8,0.002,41.76
