ID,x,y,xm,ym,DIVISION_NAME,DISTRICT_NAME,Land_type,pH,SOM,DEM,NDFI,NDVI
188,88.7354534,24.93472059,372320.9025,2758313.549,RAJSHAHI,NAOGAON,Highland,5.6,2,19.03061867,-0.202223882,0.492127597
189,88.74655845,24.92651492,373433.8957,2757394.424,RAJSHAHI,NAOGAON,Highland,5.8,1.2,23.67220688,-0.243116766,0.439148486
190,88.74639198,24.91223409,373402.5025,2755813.055,RAJSHAHI,NAOGAON,Highland,5.7,2.3,20.68371201,-0.220019996,0.445125133
191,88.75967341,24.79041907,374621.134,2742310.562,RAJSHAHI,NAOGAON,Medium Highland 2,5.9,1.9,18.77880096,-0.193906456,0.553162575
192,88.68597886,24.77819428,367157.8466,2741026.381,RAJSHAHI,NAOGAON,Highland,6.8,1.1,17.40889549,-0.195228383,0.502044797
193,88.78052715,25.09318442,377030.3352,2775821.026,RAJSHAHI,NAOGAON,Highland,5.5,1.6,22.0268364,-0.174482584,0.494053364
194,88.75543243,24.88015633,374283.0699,2752252.249,RAJSHAHI,NAOGAON,Highland,5.2,1.6,19.03935242,-0.214200631,0.509290814
195,88.7015279,24.79529124,368747.9601,2742904.743,RAJSHAHI,NAOGAON,Highland,5.3,1.6,20.37231827,-0.101412259,0.397453368
196,88.75272179,24.83193358,373960.3588,2746914.397,RAJSHAHI,NAOGAON,Highland,5.7,1.2,15.18642044,-0.141616121,0.505678535
197,89.8042578,24.1276343,480110.5095,2668371.437,RAJSHAHI,BOGRA,Medium Highland 2,7.4,1.5,12.60851192,-0.145486444,0.547820866
198,88.73477392,24.77613827,372089.2537,2740752.145,RAJSHAHI,NAOGAON,Highland,5.3,0.7,16.78818703,-0.145514846,0.510492027
199,88.68562849,24.7732528,367117.1598,2740479.481,RAJSHAHI,NAOGAON,Highland,6.5,1.2,18.99263382,-0.225765795,0.514834404
200,88.75635962,25.08134672,374581.0091,2774532.261,RAJSHAHI,NAOGAON,Highland,5.3,0.7,23.9124794,-0.284136772,0.455497563
201,88.73759337,25.0513971,372657.3022,2771232.982,RAJSHAHI,NAOGAON,Highland,4.9,1,20.77592087,-0.187135488,0.457402438
202,88.65023143,24.79613411,363563.1231,2743048.356,RAJSHAHI,NAOGAON,Medium Lowland,6.4,1,16.46689034,-0.101911612,0.465552479
203,89.78428649,24.09809288,478076.1751,2665103.706,RAJSHAHI,SIRAJGANJ,Medium Highland 2,6.6,1.8,13.35057926,0.021628572,0.067218184
204,88.78026293,24.81495243,376726.9066,2745008.696,RAJSHAHI,NAOGAON,Medium Highland 2,5.9,1.5,18.86150169,-0.195670977,0.551084042
205,88.6770925,24.79352144,366275.8012,2742732.45,RAJSHAHI,NAOGAON,Highland,6.1,0.9,18.14514542,-0.223105833,0.536903679
206,88.70018765,24.77316427,368589.1623,2740455.602,RAJSHAHI,NAOGAON,Highland,6.2,0.7,20.3449707,-0.181690961,0.494654
207,88.72736909,25.01932929,371592.4528,2767691.24,RAJSHAHI,NAOGAON,Highland,5.3,1.1,19.8940239,-0.131978706,0.288540512
208,89.81412109,24.10535385,481109.4573,2665903.271,RAJSHAHI,BOGRA,Medium Lowland,6.9,1.3,12.69821548,-0.070821293,0.466192037
209,88.7066428,24.82293972,369294.0479,2745961.745,RAJSHAHI,NAOGAON,Highland,5.5,0.9,18.66615486,-0.184837416,0.510749698
210,88.7467826,24.89411227,373423.4669,2753805.802,RAJSHAHI,NAOGAON,Highland,5.2,1.4,20.47150421,-0.235599995,0.500528216
211,88.75787348,25.12291728,374776.0428,2779134.666,RAJSHAHI,NAOGAON,Highland,6,1.2,23.32018089,-0.277381927,0.440880358
212,88.72642762,24.89023346,371363.3503,2753395.332,RAJSHAHI,NAOGAON,Highland,5.3,1.1,19.63185501,-0.223616779,0.497681588
213,89.59743542,24.90346985,459345.4267,2754319.312,RAJSHAHI,BOGRA,Medium Highland 2,7.8,1,22.5167141,-0.078185067,0.222691402
214,88.75938533,25.10344144,374908.65,2776976.373,RAJSHAHI,NAOGAON,Highland,5.5,1.2,22.73156548,-0.260775477,0.45874542
215,88.67801068,24.7606993,366333.4705,2739096.679,RAJSHAHI,NAOGAON,Medium Highland 2,5.8,0.8,18.53346443,-0.112432897,0.435096323
216,89.77973455,24.08600882,477611.4422,2663766.528,RAJSHAHI,SIRAJGANJ,Medium Lowland,8.2,1.4,8.227557182,-0.063954249,0.080114648
217,88.77929715,25.11619616,376929.3317,2778370.613,RAJSHAHI,NAOGAON,Highland,5.2,2,22.39772415,-0.162790313,0.514460742
218,88.76468822,24.91143829,375249.5628,2755708.016,RAJSHAHI,NAOGAON,Highland,5.9,1.4,19.3756485,-0.242140651,0.471963197
219,88.76673727,24.9386708,375483.8724,2758721.978,RAJSHAHI,NAOGAON,Highland,5.4,2,19.79741096,-0.117281288,0.471303076
220,88.75269927,25.07702099,374207.4103,2774056.603,RAJSHAHI,NAOGAON,Highland,5.7,2.9,22.51016998,-0.221852899,0.505869925
221,89.76383117,24.10632061,475998.7451,2666017.995,RAJSHAHI,SIRAJGANJ,Lowland,7.5,1.1,4.688015938,-0.043928664,0.089196049
222,88.81446926,24.80293994,380172.755,2743647.957,RAJSHAHI,NAOGAON,Medium Highland 2,5,1.5,13.1411047,-0.091110319,0.482001215
223,88.75971592,24.82590749,374661.133,2746240.605,RAJSHAHI,NAOGAON,Medium Highland 2,5.3,1.8,19.45747757,-0.242095485,0.531918406
224,88.67029046,24.78389358,365577.7696,2741672.889,RAJSHAHI,NAOGAON,Highland,5.7,1.2,19.59493446,-0.215199366,0.521150291
225,88.6938461,24.73185473,367904.2864,2735886.941,RAJSHAHI,NAOGAON,Medium Lowland,5.8,1.5,20.18795586,-0.27075097,0.52524358
226,88.74854436,24.8106856,373516.5996,2744565.196,RAJSHAHI,NAOGAON,Highland,5.1,1.9,19.5568943,-0.213719994,0.552560091
227,88.75233508,24.89048909,373980.6538,2753399.403,RAJSHAHI,NAOGAON,Highland,5.7,2.3,18.44516182,-0.266608387,0.469914734
228,88.73540435,24.72103859,372096.6052,2734649.68,RAJSHAHI,NAOGAON,Medium Lowland,7.9,1.3,15.89103889,-0.104394838,0.472866893
229,89.74074207,24.62884453,473760.2558,2723875.992,RAJSHAHI,SIRAJGANJ,Medium Lowland,7.7,0.1,17.96864128,-0.088625155,0.425421476
230,88.92509417,25.11855124,391631.7798,2778506.405,RAJSHAHI,JOYPURHAT,Highland,6.4,2.3,25.24183464,-0.190969676,0.512063801
231,88.91638755,25.08689547,390725.8108,2775007.774,RAJSHAHI,NAOGAON,Highland,5.6,1.5,22.31256866,-0.239658445,0.511175454
232,88.72716938,24.95179286,371502.1061,2760212.036,RAJSHAHI,NAOGAON,Highland,5.9,1,21.77637482,-0.243754193,0.482834965
233,88.7254859,24.92995955,371309.4488,2757795.69,RAJSHAHI,NAOGAON,Highland,5.8,2.3,21.14028358,-0.249419361,0.487919003
234,88.73003433,24.98045963,371821.0722,2763384.049,RAJSHAHI,NAOGAON,Highland,4.7,1,19.61510086,-0.139487103,0.356673002
235,88.72412466,24.80406589,371041.4103,2743854.953,RAJSHAHI,NAOGAON,Highland,5.5,1.2,20.30438042,-0.255870968,0.518293262
236,88.71743531,24.89638909,370461.4119,2754085.567,RAJSHAHI,NAOGAON,Highland,5.5,0.8,20.04652977,-0.184439361,0.475825787
237,88.7337254,24.73308789,371939.1129,2735985.615,RAJSHAHI,NAOGAON,Medium Highland 2,5.4,1.5,19.93873405,-0.124986447,0.451907963
238,88.73266631,24.97161441,372077.5985,2762401.994,RAJSHAHI,NAOGAON,Highland,4.7,1.1,20.43724632,-0.20609355,0.540085256
239,88.65965563,24.82085352,364542.7266,2745776.538,RAJSHAHI,NAOGAON,Medium Highland 2,5.5,1,21,-0.198730975,0.523478508
240,89.76663154,24.73898113,476401.307,2736066.117,RAJSHAHI,SIRAJGANJ,Medium Highland 2,8,1.1,18.00000191,-0.15137355,0.434548497
241,88.92278154,25.05539916,391342.8546,2771514.645,RAJSHAHI,NAOGAON,Medium Highland 1,6.2,1.2,22.3342762,-0.200798705,0.491714805
242,89.79868692,24.08314577,479537.379,2663446.651,RAJSHAHI,SIRAJGANJ,Medium Lowland,7.6,1.6,12.676754,-0.158716127,0.524863839
243,88.68435154,24.72597424,366937.7031,2735244.908,RAJSHAHI,NAOGAON,Medium Highland 2,5.5,1.1,18.7424221,-0.228036135,0.471089542
244,88.74892858,24.94546656,373692.5684,2759491.014,RAJSHAHI,NAOGAON,Highland,5.2,2,19.65909576,-0.180981934,0.422054589
245,89.77134611,24.72495625,476875.4627,2734512.406,RAJSHAHI,SIRAJGANJ,Lowland,8.1,0.7,17.01233864,-0.142303228,0.49189204
246,88.76096001,25.147087,375111.8308,2781808.535,RAJSHAHI,NAOGAON,Highland,5,1.4,24.80641365,-0.239930317,0.524047196
247,88.70406245,24.76764334,368975.1525,2739840.475,RAJSHAHI,NAOGAON,Highland,6.4,1.2,20.43089867,-0.189850971,0.469464391
248,88.74225424,25.04017953,373115.9601,2769986.296,RAJSHAHI,NAOGAON,Highland,5.1,1.2,21.03708267,-0.135126457,0.285760134
249,88.94093983,24.31634258,392542.7292,2689659.764,RAJSHAHI,NATORE,Highland,8.1,1.7,21.25647163,-0.178240657,0.489104927
250,88.23382188,24.60697359,321194.0934,2722577.416,RAJSHAHI,CHAPAI,Highland,7.1,3.3,28.34751511,-0.194280639,0.577558875
251,88.83634419,24.19856983,381820.2004,2676703.231,RAJSHAHI,RAJSHAHI,Medium Highland 2,7.2,2,20.78773117,-0.127354205,0.489672422
252,89.33481989,24.01996367,432353.2343,2656596.643,RAJSHAHI,PABNA,Medium Highland 2,6.9,2.6,13.43371964,-0.147869036,0.493257672
253,88.98184052,24.2410094,396632.0479,2681287.168,RAJSHAHI,NATORE,Medium Highland 2,8.2,1.1,15.90552616,-0.250072896,0.495861322
254,89.06955078,24.27622028,405563.3352,2685123.796,RAJSHAHI,NATORE,Medium Highland 2,8,4.3,12.97488499,-0.252546459,0.529548466
255,88.91583414,24.30482145,389985.2475,2688403.632,RAJSHAHI,NATORE,Highland,8,2.1,17.10515213,-0.216909662,0.500436187
256,88.68119713,24.35802261,366228.9991,2694500.589,RAJSHAHI,RAJSHAHI,Highland,7.3,0.1,20.33217621,-0.202735484,0.502507985
257,89.09974164,24.38982981,408709.2009,2697683.404,RAJSHAHI,NATORE,Medium Lowland,7,1.8,13.50150776,-0.188631609,0.513010442
258,88.31230973,24.83105342,329447.4493,2747295.797,RAJSHAHI,CHAPAI,Highland,5.8,1.3,27.55356598,-0.181010962,0.521682203
259,88.09587594,24.73595577,307423.5978,2737050.339,RAJSHAHI,CHAPAI,Highland,8.5,0.8,28.36888695,-0.22168386,0.55844599
260,88.22218628,24.57828336,319974.8237,2719414.931,RAJSHAHI,CHAPAI,Medium Highland 2,7.9,0.9,21.6037426,-0.168529868,0.421285242
261,88.90069454,24.31356649,388456.4949,2689384.039,RAJSHAHI,NATORE,Highland,6.9,2.1,18.19273567,-0.20513095,0.487333119
262,89.00634946,24.35633871,399211.6124,2694039.567,RAJSHAHI,NATORE,Highland,6.9,1.5,16.78993225,-0.220349029,0.520977914
263,88.8992511,24.3355425,388329.2803,2691818.649,RAJSHAHI,NATORE,Highland,7.5,0.3,17.60331154,-0.227417409,0.488000005
264,88.97589812,24.1717145,395972.4679,2673618.647,RAJSHAHI,NATORE,Medium Highland 2,7.6,2.2,10.69042587,-0.033775322,0.313328832
265,88.27746352,24.75059347,325812.9448,2738428.233,RAJSHAHI,CHAPAI,Highland,6.1,0.7,26.33719254,-0.187140644,0.508088946
266,88.11700204,24.64559431,309423.2716,2727012.05,RAJSHAHI,CHAPAI,Highland,8.2,0.6,23.96506882,0.021992156,0.07932695
267,88.97570802,24.2489503,396015.8615,2682171.015,RAJSHAHI,NATORE,Medium Highland 1,7.8,1.9,17,-0.248276785,0.506950319
268,89.06786944,24.23117322,405359.3397,2680136.994,RAJSHAHI,NATORE,Medium Highland 2,6.5,5.4,13.32510376,-0.165688396,0.487382233
269,88.16590564,24.62375339,314341.6016,2724525.95,RAJSHAHI,CHAPAI,Medium Highland 1,7.5,1,24.9223671,-0.047298711,0.165476248
270,89.1584082,24.35961549,414638.3015,2694300.508,RAJSHAHI,NATORE,Medium Lowland,8.4,2.1,12.97188377,-0.154460639,0.489020854
271,88.17619476,24.61416497,315369.2745,2723450.078,RAJSHAHI,CHAPAI,Medium Highland 2,8.1,1.4,26.15215683,-0.072820649,0.221331298
272,88.74849889,24.22239869,372921.438,2679419.005,RAJSHAHI,RAJSHAHI,Highland,7.6,1.7,18.8195591,-0.054133549,0.349285275
273,89.01507448,24.18779289,399964.7786,2675370.393,RAJSHAHI,NATORE,Medium Highland 1,8.3,1.6,16.88036346,-0.197535485,0.456349701
274,88.08931642,24.65814133,306639.8927,2728440.513,RAJSHAHI,CHAPAI,Highland,8.4,0.7,23.00283051,-0.165317416,0.474481583
275,88.98689507,24.34485233,397228.8971,2692781.928,RAJSHAHI,NATORE,Medium Lowland,6.2,1.4,14.71182251,-0.151685163,0.488639891
276,89.09585132,24.31523502,408260.9299,2689426.223,RAJSHAHI,NATORE,Medium Highland 2,8.2,1.9,17.28507423,-0.238927096,0.562838018
277,88.19643374,24.8059751,317698.2403,2744667.982,RAJSHAHI,CHAPAI,Highland,8.2,0.7,25.26519585,-0.171574667,0.533316553
278,88.90913577,24.1619028,389181.7953,2672583.462,RAJSHAHI,NATORE,Medium Highland 2,7.9,2.3,20.46276855,-0.205839992,0.483740479
279,88.20480031,24.80371765,318540.8139,2744406.796,RAJSHAHI,CHAPAI,Highland,5.4,2.4,24.21769714,-0.244486451,0.544089556
280,89.00280432,24.25977166,398775.3809,2683349.318,RAJSHAHI,NATORE,Highland,7.1,3.1,16.98365784,-0.209023222,0.485878527
281,88.92222264,24.2496671,390586.3258,2682291.301,RAJSHAHI,NATORE,Highland,8.1,1.9,16.90795517,-0.207692891,0.433436185
282,89.07869574,24.18586395,406425.5315,2675112.76,RAJSHAHI,NATORE,Medium Highland 2,8,3,14.33009052,-0.163165584,0.504400611
283,88.66608255,24.42755247,364769.7345,2702214.935,RAJSHAHI,RAJSHAHI,Medium Highland 2,7.4,1.3,18.11510277,-0.226928398,0.494595706
284,89.02735246,24.28019725,401283.1897,2685593.409,RAJSHAHI,NATORE,Highland,8.3,1.6,20.53988647,-0.157512262,0.467790186
285,88.94558772,24.3636308,393054.0824,2694892.468,RAJSHAHI,NATORE,Highland,7.7,0.5,17.12682152,-0.217247754,0.504269361
286,88.9335578,24.31060911,391788.7901,2689030.611,RAJSHAHI,NATORE,Highland,7.8,1.9,21.02859879,-0.238011628,0.51389879
287,89.23066032,24.30124505,421931.3015,2687794.922,RAJSHAHI,NATORE,Lowland,8,5,13.01782131,-0.101829678,0.483115971
288,89.03869327,24.27950773,402433.7469,2685509.071,RAJSHAHI,NATORE,Highland,7.1,3.8,18.81559563,-0.207524508,0.494588971
289,89.12955247,24.3237092,411686.4526,2690342.737,RAJSHAHI,NATORE,Medium Highland 2,7.6,2.3,15.75052834,-0.226532906,0.584868133
290,89.09704837,24.40160437,408444.5619,2698988.962,RAJSHAHI,NATORE,Highland,7.6,2.2,17.19288063,-0.219989032,0.557066917
291,88.91794108,24.28289127,390180.1941,2685973.611,RAJSHAHI,NATORE,Highland,7.8,1.6,18.24867249,-0.227078706,0.510718405
292,88.85168136,24.28131469,383453.3726,2685852.87,RAJSHAHI,NATORE,Highland,7.9,0.9,20.4494133,-0.230261937,0.497210443
293,88.29846744,24.66243857,327816.0937,2728637.945,RAJSHAHI,CHAPAI,Highland,5.1,3.1,25.86533546,-0.149833545,0.527802467
294,89.03573684,24.25017932,402111.2077,2682263.662,RAJSHAHI,NATORE,Highland,8.1,4.1,20.57024002,-0.184326455,0.492545992
295,88.95853382,24.32252883,394333.1592,2690331.294,RAJSHAHI,NATORE,Highland,8,2.8,17.86401367,-0.171578065,0.491431892
296,88.65204502,24.47817491,363401.065,2707834.681,RAJSHAHI,RAJSHAHI,Highland,6.4,0.7,19,-0.230893552,0.542419612
297,88.95417397,24.29456773,393867.5108,2687238.462,RAJSHAHI,NATORE,Highland,7.9,1.6,18.56037521,-0.197665811,0.490565628
298,88.224155,24.56654115,320157.4548,2718111.823,RAJSHAHI,CHAPAI,Medium Highland 2,6.4,1.3,22.26131058,-0.156329036,0.357503086
299,88.77762416,24.23004478,375886.5611,2680239.485,RAJSHAHI,RAJSHAHI,Highland,7.9,0.9,19.00298309,-0.10202387,0.50951165
300,88.21210933,24.60327017,318990.1415,2722195.635,RAJSHAHI,CHAPAI,Highland,8.5,1.2,29.06685638,-0.191423878,0.536234379
301,89.4704118,24.03581121,446149.4154,2658292.716,RAJSHAHI,PABNA,Medium Lowland,5.8,3.5,11.00398827,-0.212381303,0.442996919
302,88.89859502,24.17067489,388118.5437,2673563.182,RAJSHAHI,NATORE,Highland,7.4,2,17.59158897,-0.170950964,0.458930671
303,88.91671218,24.29394693,390064.9831,2687198.787,RAJSHAHI,NATORE,Highland,8.1,2.1,19.49561501,-0.17959483,0.48491168
304,88.9607262,24.283707,394523.5188,2686030.872,RAJSHAHI,NATORE,Highland,7.8,1.9,18.12957573,-0.231390327,0.495857656
305,89.14411122,24.32825888,413166.7229,2690837.342,RAJSHAHI,NATORE,Medium Highland 2,8.2,2.4,15.34287548,-0.170283228,0.53037113
306,89.06770432,24.20207198,405321.065,2676914.818,RAJSHAHI,NATORE,Medium Highland 2,8.1,2.4,15.31421661,-0.146788388,0.480298787
307,89.06989528,24.34510666,405649.283,2692751.223,RAJSHAHI,NATORE,Highland,7.5,0.3,17.19778633,-0.182130516,0.488679141
308,88.86920395,24.23422463,385189.6668,2680623.944,RAJSHAHI,RAJSHAHI,Highland,7.2,2.5,17.26268005,-0.204677418,0.510769904
309,89.05790793,24.40993751,404481.9258,2699938.091,RAJSHAHI,NATORE,Highland,6.9,1.5,15.46404457,-0.224861279,0.500225782
310,89.07979484,24.17635498,406530.2433,2674059.133,RAJSHAHI,NATORE,Highland,7.4,2.7,14.05409336,-0.196952254,0.50260061
311,88.09841447,24.66339623,307568.8959,2729009.777,RAJSHAHI,CHAPAI,Highland,8.5,1,24.93967438,-0.170756772,0.451498777
312,88.81538238,24.32547203,379810.5399,2690773.442,RAJSHAHI,RAJSHAHI,Highland,8.1,2,18.39879227,-0.233795479,0.526257038
313,88.89664136,24.26805961,388005.2726,2684348.235,RAJSHAHI,NATORE,Highland,8.2,1.4,18.35436058,-0.203565806,0.513714731
314,88.92038416,24.1711953,390332.5209,2673603.555,RAJSHAHI,NATORE,Medium Highland 2,7.9,1.7,19.03909874,-0.20353961,0.498576701
315,88.98923024,24.2460868,397386.4094,2681843.928,RAJSHAHI,NATORE,Medium Highland 1,8,1.7,14.107584,-0.239501923,0.476036191
316,88.12637811,24.69718362,310450.4642,2732713.233,RAJSHAHI,CHAPAI,Medium Highland 2,7.9,0.8,24.47866821,-0.161620647,0.465499371
317,88.86503534,24.19974492,384735.3616,2676809.387,RAJSHAHI,RAJSHAHI,Medium Highland 2,6.7,2.3,19.82475471,-0.215517402,0.582017183
318,88.92972664,24.25583922,391353.42,2682968.877,RAJSHAHI,NATORE,Highland,6.2,1.9,16.4471283,-0.210854828,0.479851514
319,89.06852718,24.29400058,405472.6029,2687093.264,RAJSHAHI,NATORE,Highland,8.2,3.8,16.10181618,-0.242123872,0.526600003
320,88.93127413,24.18008919,391446.3353,2674579.876,RAJSHAHI,NATORE,Highland,7.6,1.5,17.66153526,-0.228987083,0.511625767
321,89.01697458,24.17598015,400148.5837,2674061.04,RAJSHAHI,NATORE,Highland,8.1,1.7,17.8693676,-0.198265165,0.432854593
322,88.20160848,24.59252256,317911.2263,2721019.105,RAJSHAHI,CHAPAI,Highland,8.5,0.9,24.30261993,-0.188822582,0.497823298
323,89.04135924,24.39887475,402795.4934,2698724.614,RAJSHAHI,NATORE,Highland,6.5,1.5,14.94422722,-0.191735491,0.509849727
324,88.90728323,24.40450388,389204.3045,2699448.497,RAJSHAHI,NATORE,Highland,7.6,0.6,18.16965294,-0.200005814,0.533369362
325,89.04092266,24.25301947,402639.8502,2682574.516,RAJSHAHI,NATORE,Highland,7.5,2.8,15.11337757,-0.230055496,0.515245974
326,88.94199398,24.29791385,392634.1838,2687618.319,RAJSHAHI,NATORE,Highland,7.6,0.9,17.44008064,-0.190137416,0.508499384
327,88.28878004,24.68066074,326860.7699,2730668.35,RAJSHAHI,CHAPAI,Highland,6.9,1.2,25.96384239,-0.176891506,0.547497571
328,88.79616878,24.34973717,377884.2384,2693477.185,RAJSHAHI,RAJSHAHI,Highland,8.2,2.5,16.67422485,-0.209094197,0.603260756
329,88.82558921,24.4658031,380977.7844,2706304.233,RAJSHAHI,RAJSHAHI,Highland,8.6,1.5,17.65689278,-0.133439362,0.467048496
330,88.93375421,24.24796299,391755.6347,2682093.607,RAJSHAHI,NATORE,Highland,8.2,1.4,17.37679291,-0.230709031,0.500242591
331,88.97147899,24.29147757,395621.2578,2686883.207,RAJSHAHI,NATORE,Highland,7.9,2.6,21.32871056,-0.212123871,0.522617757
332,89.45120117,24.02732862,444192.301,2657361.031,RAJSHAHI,PABNA,Medium Highland 2,7.4,1.5,12.89572525,-0.195294842,0.450457662
333,88.85345632,24.22001896,383577.7411,2679063.967,RAJSHAHI,RAJSHAHI,Highland,7.4,1.6,16.82338142,-0.223486453,0.523182809
334,88.93320249,24.27642147,391723.7325,2685245.258,RAJSHAHI,NATORE,Highland,8,1.6,17.78137207,-0.254667103,0.512449086
335,88.68678655,24.36774761,366806.2045,2695572.148,RAJSHAHI,RAJSHAHI,Highland,6.5,0.4,20.4722271,-0.206231609,0.500974834
336,88.99411843,24.25097521,397886.5969,2682381.629,RAJSHAHI,NATORE,Highland,7.4,1.4,16.03977013,-0.242025807,0.483931899
337,88.26120946,24.77069561,324197.2748,2740675.51,RAJSHAHI,CHAPAI,Highland,6.5,1.9,18.75833702,-0.134665161,0.437383443
338,88.28798489,24.61798386,326693.7668,2723727.523,RAJSHAHI,CHAPAI,Medium Highland 2,7.1,0.8,27.17582512,-0.145617425,0.542394459
339,88.88402817,24.17114865,386639.1273,2673627.368,RAJSHAHI,NATORE,Medium Highland 2,6.9,2.8,19.6826992,-0.18348515,0.533031285
340,88.20101298,24.85419416,318231.6447,2750002.696,RAJSHAHI,CHAPAI,Highland,5.7,1.6,25.61126709,-0.238481298,0.559797585
341,88.18349925,24.71901341,316262.6058,2735053.319,RAJSHAHI,CHAPAI,Highland,8.7,0.5,24.99625778,-0.145629033,0.472468704
342,88.79447807,24.23967527,377607.1975,2681291.021,RAJSHAHI,RAJSHAHI,Highland,7.7,1.3,22.44313622,-0.198598713,0.567924559
343,88.77564295,24.37899325,375830.4684,2696735.082,RAJSHAHI,RAJSHAHI,Highland,8.2,2.4,16.70332718,-0.172034845,0.514439881
344,88.81824809,24.42965624,380199.5464,2702307.811,RAJSHAHI,RAJSHAHI,Medium Highland 2,7.4,1.8,14.8240099,-0.137561694,0.439367473
345,88.9005485,24.40942001,388525.7002,2699998.276,RAJSHAHI,NATORE,Highland,6.9,1.4,18.77587318,-0.226198077,0.510580361
346,88.2447989,24.5805889,322268.3551,2719640.905,RAJSHAHI,CHAPAI,Highland,7.1,1.9,22.47390556,-0.20979549,0.475491405
347,88.74385414,24.30799323,372535.1679,2688901.595,RAJSHAHI,RAJSHAHI,Highland,7.7,1.3,17.90056038,-0.225907743,0.47459203
348,88.28756786,24.76030167,326848.3809,2739490.657,RAJSHAHI,CHAPAI,Medium Highland 2,6.7,2.1,21.44051361,-0.055552259,0.408894986
349,89.29902964,24.00467127,428704.9272,2654921.138,RAJSHAHI,PABNA,Highland,7.2,2.7,12.95981121,-0.21016258,0.52186811
350,88.97248109,24.25848582,395696.0255,2683229.287,RAJSHAHI,NATORE,Highland,7.8,1.1,13.48906326,-0.218529031,0.475553364
351,88.7946753,24.25124026,377638.2883,2682571.484,RAJSHAHI,RAJSHAHI,Highland,8,2.2,19.11095619,-0.226473555,0.516282201
352,88.86522456,24.29927538,384844.2425,2687830.44,RAJSHAHI,NATORE,Highland,7.9,1.9,19.73942757,-0.274857432,0.5626086
353,88.75754474,24.21467923,373832.4532,2678555.99,RAJSHAHI,RAJSHAHI,Highland,7.7,1.3,19.3498745,-0.118516885,0.44387421
354,88.7797143,24.39270218,376256.7617,2698249.52,RAJSHAHI,RAJSHAHI,Highland,8,1.5,16.15719223,-0.132201299,0.529958308
355,88.8187249,24.30272567,380128.314,2688251.759,RAJSHAHI,RAJSHAHI,Highland,7.6,1.6,20.00847054,-0.233561277,0.509542346
356,88.95045319,24.28362611,393480.7604,2686029.733,RAJSHAHI,NATORE,Highland,8,1.3,14.73507309,-0.240721285,0.494356453
357,88.79702199,24.36023421,377980.8619,2694638.828,RAJSHAHI,RAJSHAHI,Highland,8.1,2.4,18.37445831,-0.169834837,0.597926974
358,89.00055146,24.20935975,398506.7069,2677768.917,RAJSHAHI,NATORE,Highland,8.1,1.9,14.61538601,-0.211217403,0.482159525
359,88.24206164,24.74265703,322221.0002,2737594.748,RAJSHAHI,CHAPAI,Highland,7,0.9,26.46062088,-0.155387744,0.523769915
